id_item,id_pedido,id_produto,quantidade,preco_unitario,desconto_item,valor_item
87813,39930,457,3,1547.59,0.0,4642.77
87814,39931,352,2,67.19,6.72,127.66
87815,39931,320,1,232.41,0.0,232.41
87816,39932,54,1,260.44,0.0,260.44
87817,39932,439,1,55.25,0.0,55.25
87818,39933,286,1,44.99,0.0,44.99
87819,39933,2,1,25.65,0.0,25.65
87820,39933,350,1,321.01,0.0,321.01
87821,39933,386,1,60.59,0.0,60.59
87822,39933,424,1,621.42,0.0,621.42
87823,39934,307,1,107.42,0.0,107.42
87824,39934,173,1,504.51,0.0,504.51
87825,39934,36,1,477.42,0.0,477.42
87826,39935,353,2,202.79,0.0,405.58
87827,39935,306,1,99.19,0.0,99.19
87828,39935,92,2,418.4,41.84,794.96
87829,39936,299,1,2047.37,0.0,2047.37
87830,39936,362,1,33.21,0.0,33.21
87831,39937,45,1,711.16,35.56,675.6
87832,39938,242,2,278.87,0.0,557.74
87833,39938,177,1,348.62,0.0,348.62
87834,39938,309,1,596.2,29.81,566.39
87835,39939,232,1,130.32,6.52,123.8
87836,39939,178,1,253.12,0.0,253.12
87837,39939,398,3,326.26,0.0,978.78
87838,39940,428,2,459.27,0.0,918.54
87839,39940,399,2,186.88,0.0,373.76
87840,39940,487,2,326.51,32.65,620.37
87841,39941,473,2,242.48,0.0,484.96
87842,39942,74,2,266.63,0.0,533.26
87843,39942,289,1,153.72,15.37,138.35
87844,39942,78,1,1233.01,0.0,1233.01
87845,39942,233,1,62.54,0.0,62.54
87846,39942,230,1,718.65,0.0,718.65
87847,39943,105,1,252.24,0.0,252.24
87848,39943,301,2,621.98,0.0,1243.96
87849,39943,492,1,440.69,22.03,418.66
87850,39944,163,3,791.36,0.0,2374.08
87851,39944,441,2,416.67,0.0,833.34
87852,39945,97,1,168.9,0.0,168.9
87853,39945,406,2,528.99,0.0,1057.98
87854,39946,294,1,473.49,23.67,449.82
87855,39946,52,1,126.48,0.0,126.48
87856,39946,146,2,403.2,0.0,806.4
87857,39946,312,1,635.93,0.0,635.93
87858,39947,340,1,606.04,0.0,606.04
87859,39947,327,1,1198.73,0.0,1198.73
87860,39948,327,3,1198.73,0.0,3596.19
87861,39948,358,1,447.15,0.0,447.15
87862,39949,357,1,588.86,0.0,588.86
87863,39950,204,1,974.33,48.72,925.61
87864,39950,270,1,216.82,0.0,216.82
87865,39950,298,1,1913.81,0.0,1913.81
87866,39950,464,1,382.94,0.0,382.94
87867,39951,205,1,392.11,0.0,392.11
87868,39951,244,1,102.52,0.0,102.52
87869,39952,123,2,91.11,27.33,154.89
87870,39952,407,1,282.38,0.0,282.38
87871,39952,252,1,237.74,23.77,213.97
87872,39953,161,3,663.48,0.0,1990.44
87873,39953,344,1,810.97,0.0,810.97
87874,39954,62,1,75.78,3.79,71.99
87875,39954,295,2,262.52,0.0,525.04
87876,39955,389,2,631.25,63.12,1199.38
87877,39955,449,1,408.17,20.41,387.76
87878,39956,20,1,306.9,0.0,306.9
87879,39957,454,1,1308.77,0.0,1308.77
87880,39957,368,1,567.64,0.0,567.64
87881,39957,342,1,335.1,16.76,318.34
87882,39958,470,1,22.47,0.0,22.47
87883,39959,246,1,202.22,0.0,202.22
87884,39959,63,2,402.03,0.0,804.06
87885,39959,494,1,399.07,0.0,399.07
87886,39960,96,1,511.88,0.0,511.88
87887,39961,8,1,47.63,4.76,42.87
87888,39961,422,3,206.67,0.0,620.01
87889,39961,145,2,771.94,154.39,1389.49
87890,39962,270,2,216.82,21.68,411.96
87891,39963,311,2,1701.29,0.0,3402.58
87892,39963,392,1,719.62,0.0,719.62
87893,39963,367,1,457.38,0.0,457.38
87894,39964,53,1,53.69,0.0,53.69
87895,39964,361,1,542.3,27.11,515.19
87896,39964,210,3,103.27,0.0,309.81
87897,39965,255,1,715.76,0.0,715.76
87898,39965,374,1,146.37,14.64,131.73
87899,39965,233,1,62.54,0.0,62.54
87900,39965,488,2,858.44,171.69,1545.19
87901,39965,455,3,889.93,0.0,2669.79
87902,39966,373,1,204.99,0.0,204.99
87903,39966,182,2,116.56,0.0,233.12
87904,39966,94,2,1804.89,541.47,3068.31
87905,39966,53,1,53.69,5.37,48.32
87906,39967,385,2,213.51,0.0,427.02
87907,39967,459,3,846.28,126.94,2411.9
87908,39968,286,3,44.99,0.0,134.97
87909,39968,322,1,640.61,32.03,608.58
87910,39969,291,1,1834.91,0.0,1834.91
87911,39969,404,2,679.99,0.0,1359.98
87912,39970,10,3,437.16,0.0,1311.48
87913,39970,122,1,65.57,0.0,65.57
87914,39971,491,1,510.48,0.0,510.48
87915,39972,72,1,1056.29,52.81,1003.48
87916,39973,383,2,306.03,0.0,612.06
87917,39973,453,2,47.17,0.0,94.34
87918,39974,20,2,306.9,0.0,613.8
87919,39975,41,1,413.43,0.0,413.43
87920,39976,410,1,306.16,0.0,306.16
87921,39976,310,2,649.12,129.82,1168.42
87922,39977,457,1,1547.59,0.0,1547.59
87923,39978,434,1,79.88,7.99,71.89
87924,39978,431,1,1014.36,101.44,912.92
87925,39978,487,1,326.51,48.98,277.53
87926,39978,310,1,649.12,97.37,551.75
87927,39979,110,1,1839.27,183.93,1655.34
87928,39979,178,1,253.12,0.0,253.12
87929,39980,340,1,606.04,0.0,606.04
87930,39981,431,3,1014.36,0.0,3043.08
87931,39981,309,1,596.2,0.0,596.2
87932,39982,369,3,133.54,0.0,400.62
87933,39983,337,1,443.22,0.0,443.22
87934,39983,82,2,263.41,0.0,526.82
87935,39983,179,1,921.74,0.0,921.74
87936,39984,103,1,830.74,0.0,830.74
87937,39985,401,1,402.27,0.0,402.27
87938,39986,439,3,55.25,24.86,140.89
87939,39987,308,1,1192.22,119.22,1073.0
87940,39987,417,1,514.43,0.0,514.43
87941,39988,336,1,128.31,12.83,115.48
87942,39988,9,3,446.87,0.0,1340.61
87943,39988,397,1,445.78,0.0,445.78
87944,39989,451,1,64.39,6.44,57.95
87945,39989,252,3,237.74,0.0,713.22
87946,39990,439,1,55.25,0.0,55.25
87947,39990,191,2,445.19,0.0,890.38
87948,39991,174,1,367.09,0.0,367.09
87949,39992,147,4,278.34,0.0,1113.36
87950,39992,170,1,1955.6,0.0,1955.6
87951,39993,237,1,1417.77,212.67,1205.1
87952,39993,136,1,1747.63,87.38,1660.25
87953,39994,487,4,326.51,0.0,1306.04
87954,39995,394,2,395.25,39.53,750.97
87955,39995,61,2,706.83,0.0,1413.66
87956,39995,64,1,686.09,34.3,651.79
87957,39996,427,1,321.59,48.24,273.35
87958,39997,138,2,439.01,43.9,834.12
87959,39998,397,1,445.78,0.0,445.78
87960,39998,483,1,207.38,10.37,197.01
87961,39998,497,1,1754.85,87.74,1667.11
87962,39999,400,1,478.07,0.0,478.07
87963,39999,443,2,481.51,0.0,963.02
87964,39999,10,1,437.16,0.0,437.16
87965,40000,150,1,98.25,0.0,98.25
87966,40000,329,1,368.94,0.0,368.94
87967,40000,37,1,55.66,0.0,55.66
87968,40001,289,1,153.72,0.0,153.72
87969,40001,122,1,65.57,0.0,65.57
87970,40001,2,1,25.65,1.28,24.37
87971,40001,328,1,166.24,24.94,141.3
87972,40002,270,1,216.82,0.0,216.82
87973,40003,29,1,324.62,0.0,324.62
87974,40003,359,2,1087.37,108.74,2066.0
87975,40003,109,1,228.13,11.41,216.72
87976,40004,491,3,510.48,76.57,1454.87
87977,40004,185,3,209.31,0.0,627.93
87978,40005,99,3,1704.38,0.0,5113.14
87979,40006,362,1,33.21,0.0,33.21
87980,40006,396,1,388.2,0.0,388.2
87981,40007,254,1,480.24,0.0,480.24
87982,40007,267,1,609.89,30.49,579.4
87983,40008,16,1,228.05,0.0,228.05
87984,40008,211,3,431.31,0.0,1293.93
87985,40009,482,1,426.62,0.0,426.62
87986,40009,363,1,23.5,0.0,23.5
87987,40010,3,1,366.35,0.0,366.35
87988,40010,491,2,510.48,153.14,867.82
87989,40011,482,1,426.62,42.66,383.96
87990,40012,111,1,747.24,37.36,709.88
87991,40012,12,1,436.43,0.0,436.43
87992,40012,177,1,348.62,0.0,348.62
87993,40012,479,1,964.6,48.23,916.37
87994,40013,215,1,446.74,0.0,446.74
87995,40013,497,1,1754.85,0.0,1754.85
87996,40013,438,2,28.2,2.82,53.58
87997,40014,370,3,31.67,0.0,95.01
87998,40014,100,1,29.6,2.96,26.64
87999,40014,361,1,542.3,54.23,488.07
88000,40015,324,2,138.85,13.88,263.82
88001,40016,94,1,1804.89,0.0,1804.89
88002,40016,199,2,225.97,0.0,451.94
88003,40017,274,1,1118.41,111.84,1006.57
88004,40017,136,3,1747.63,262.14,4980.75
88005,40017,223,1,220.63,0.0,220.63
88006,40018,83,1,392.77,19.64,373.13
88007,40018,24,2,184.36,0.0,368.72
88008,40019,372,1,425.11,0.0,425.11
88009,40019,120,2,64.89,0.0,129.78
88010,40020,255,3,715.76,0.0,2147.28
88011,40021,396,2,388.2,0.0,776.4
88012,40022,411,3,777.6,233.28,2099.52
88013,40023,98,1,230.17,0.0,230.17
88014,40024,299,1,2047.37,204.74,1842.63
88015,40025,323,2,386.9,38.69,735.11
88016,40025,416,3,561.22,168.37,1515.29
88017,40025,340,1,606.04,30.3,575.74
88018,40026,99,1,1704.38,0.0,1704.38
88019,40026,52,1,126.48,0.0,126.48
88020,40026,466,1,178.96,0.0,178.96
88021,40027,327,2,1198.73,0.0,2397.46
88022,40027,322,1,640.61,0.0,640.61
88023,40027,109,1,228.13,0.0,228.13
88024,40027,257,1,634.07,63.41,570.66
88025,40028,118,1,834.79,0.0,834.79
88026,40029,336,1,128.31,0.0,128.31
88027,40029,14,1,314.48,0.0,314.48
88028,40029,107,1,1446.88,72.34,1374.54
88029,40030,309,3,596.2,0.0,1788.6
88030,40030,18,1,216.42,0.0,216.42
88031,40030,175,2,377.52,0.0,755.04
88032,40030,426,2,1142.36,0.0,2284.72
88033,40031,1,1,282.39,0.0,282.39
88034,40031,170,4,1955.6,0.0,7822.4
88035,40031,3,2,366.35,0.0,732.7
88036,40031,401,1,402.27,0.0,402.27
88037,40031,317,1,615.4,0.0,615.4
88038,40032,41,1,413.43,0.0,413.43
88039,40032,442,2,974.22,0.0,1948.44
88040,40032,421,2,913.65,91.37,1735.93
88041,40033,196,1,340.81,0.0,340.81
88042,40033,323,2,386.9,0.0,773.8
88043,40034,484,3,69.16,10.37,197.11
88044,40034,28,1,84.91,0.0,84.91
88045,40035,47,1,243.79,12.19,231.6
88046,40035,328,1,166.24,0.0,166.24
88047,40036,101,3,799.75,0.0,2399.25
88048,40037,470,2,22.47,6.74,38.2
88049,40037,500,1,47.16,0.0,47.16
88050,40038,87,1,615.05,30.75,584.3
88051,40038,289,2,153.72,0.0,307.44
88052,40038,103,1,830.74,0.0,830.74
88053,40038,435,1,197.91,0.0,197.91
88054,40039,4,2,577.84,0.0,1155.68
88055,40039,488,1,858.44,0.0,858.44
88056,40039,18,3,216.42,32.46,616.8
88057,40040,337,1,443.22,0.0,443.22
88058,40040,147,3,278.34,41.75,793.27
88059,40040,432,1,261.85,13.09,248.76
88060,40040,465,1,104.67,5.23,99.44
88061,40041,150,1,98.25,4.91,93.34
88062,40041,419,1,243.79,0.0,243.79
88063,40041,495,2,1287.58,386.27,2188.89
88064,40041,377,1,355.22,17.76,337.46
88065,40042,163,3,791.36,0.0,2374.08
88066,40042,384,2,61.77,12.35,111.19
88067,40042,109,3,228.13,0.0,684.39
88068,40043,56,2,1140.78,0.0,2281.56
88069,40043,97,1,168.9,8.45,160.45
88070,40043,247,1,687.69,0.0,687.69
88071,40044,443,1,481.51,0.0,481.51
88072,40044,278,1,397.33,0.0,397.33
88073,40044,393,1,497.61,0.0,497.61
88074,40044,351,1,363.01,0.0,363.01
88075,40045,135,1,105.47,0.0,105.47
88076,40046,454,2,1308.77,0.0,2617.54
88077,40046,459,1,846.28,0.0,846.28
88078,40047,256,3,86.88,39.1,221.54
88079,40047,206,1,59.76,2.99,56.77
88080,40048,477,1,62.33,3.12,59.21
88081,40048,400,1,478.07,0.0,478.07
88082,40048,434,1,79.88,0.0,79.88
88083,40049,469,1,52.91,0.0,52.91
88084,40049,356,3,634.44,0.0,1903.32
88085,40050,51,3,480.81,0.0,1442.43
88086,40050,473,1,242.48,0.0,242.48
88087,40051,472,1,168.53,0.0,168.53
88088,40051,129,1,328.67,0.0,328.67
88089,40051,272,1,967.91,0.0,967.91
88090,40052,66,2,475.17,95.03,855.31
88091,40053,194,1,128.74,0.0,128.74
88092,40054,78,1,1233.01,0.0,1233.01
88093,40054,312,2,635.93,127.19,1144.67
88094,40055,339,1,140.77,0.0,140.77
88095,40056,305,1,481.22,0.0,481.22
88096,40057,120,1,64.89,0.0,64.89
88097,40057,480,1,553.88,0.0,553.88
88098,40058,294,1,473.49,0.0,473.49
88099,40058,4,1,577.84,0.0,577.84
88100,40058,52,2,126.48,0.0,252.96
88101,40058,111,1,747.24,37.36,709.88
88102,40059,500,1,47.16,0.0,47.16
88103,40059,179,1,921.74,138.26,783.48
88104,40060,441,1,416.67,0.0,416.67
88105,40060,495,2,1287.58,0.0,2575.16
88106,40060,412,3,206.18,0.0,618.54
88107,40061,296,1,371.76,0.0,371.76
88108,40061,65,1,283.16,0.0,283.16
88109,40062,391,1,777.17,0.0,777.17
88110,40062,155,2,207.08,0.0,414.16
88111,40063,220,1,248.05,0.0,248.05
88112,40063,128,1,51.46,0.0,51.46
88113,40063,200,1,34.05,0.0,34.05
88114,40063,389,3,631.25,0.0,1893.75
88115,40064,361,1,542.3,0.0,542.3
88116,40064,474,1,49.57,0.0,49.57
88117,40064,346,1,53.28,2.66,50.62
88118,40065,27,1,314.18,47.13,267.05
88119,40066,100,1,29.6,0.0,29.6
88120,40066,53,1,53.69,0.0,53.69
88121,40066,461,1,93.37,4.67,88.7
88122,40066,128,1,51.46,0.0,51.46
88123,40067,215,3,446.74,0.0,1340.22
88124,40068,100,3,29.6,0.0,88.8
88125,40068,249,1,304.07,0.0,304.07
88126,40068,282,1,529.29,26.46,502.83
88127,40068,357,3,588.86,0.0,1766.58
88128,40069,351,1,363.01,0.0,363.01
88129,40069,280,1,544.54,0.0,544.54
88130,40069,395,1,369.71,18.49,351.22
88131,40070,68,1,381.19,0.0,381.19
88132,40070,54,1,260.44,26.04,234.4
88133,40071,458,1,285.7,0.0,285.7
88134,40071,465,1,104.67,10.47,94.2
88135,40071,237,1,1417.77,141.78,1275.99
88136,40072,172,2,552.6,55.26,1049.94
88137,40072,115,1,545.08,0.0,545.08
88138,40072,166,1,56.16,0.0,56.16
88139,40073,311,1,1701.29,0.0,1701.29
88140,40074,345,1,632.85,31.64,601.21
88141,40075,245,1,1422.66,0.0,1422.66
88142,40075,61,2,706.83,0.0,1413.66
88143,40076,361,1,542.3,0.0,542.3
88144,40076,130,1,192.21,0.0,192.21
88145,40076,349,3,957.08,143.56,2727.68
88146,40077,12,1,436.43,43.64,392.79
88147,40077,287,1,274.76,27.48,247.28
88148,40078,488,3,858.44,0.0,2575.32
88149,40078,10,3,437.16,0.0,1311.48
88150,40078,93,1,598.67,59.87,538.8
88151,40079,303,1,73.91,0.0,73.91
88152,40079,429,2,370.95,0.0,741.9
88153,40080,226,1,97.15,0.0,97.15
88154,40080,7,1,47.92,0.0,47.92
88155,40080,102,1,82.07,0.0,82.07
88156,40080,177,1,348.62,0.0,348.62
88157,40081,324,1,138.85,13.88,124.97
88158,40082,448,2,269.1,0.0,538.2
88159,40082,302,1,479.59,0.0,479.59
88160,40083,272,4,967.91,0.0,3871.64
88161,40083,343,1,389.98,0.0,389.98
88162,40083,217,1,49.19,0.0,49.19
88163,40084,212,1,768.71,38.44,730.27
88164,40085,111,1,747.24,0.0,747.24
88165,40085,285,1,690.76,69.08,621.68
88166,40085,178,1,253.12,0.0,253.12
88167,40085,357,1,588.86,0.0,588.86
88168,40086,498,2,592.38,0.0,1184.76
88169,40087,73,1,230.9,0.0,230.9
88170,40088,398,1,326.26,16.31,309.95
88171,40088,493,1,1098.62,0.0,1098.62
88172,40089,371,1,426.79,0.0,426.79
88173,40090,371,1,426.79,0.0,426.79
88174,40091,237,1,1417.77,0.0,1417.77
88175,40092,32,1,493.46,0.0,493.46
88176,40092,18,1,216.42,21.64,194.78
88177,40093,173,1,504.51,0.0,504.51
88178,40093,253,1,555.76,0.0,555.76
88179,40094,221,1,112.29,0.0,112.29
88180,40095,276,1,583.49,87.52,495.97
88181,40095,120,2,64.89,0.0,129.78
88182,40096,460,3,218.49,65.55,589.92
88183,40097,343,1,389.98,0.0,389.98
88184,40097,232,1,130.32,6.52,123.8
88185,40097,250,2,422.96,42.3,803.62
88186,40098,50,2,1559.39,0.0,3118.78
88187,40098,158,1,655.65,0.0,655.65
88188,40099,420,1,302.73,15.14,287.59
88189,40099,463,1,699.16,0.0,699.16
88190,40100,13,2,310.16,0.0,620.32
88191,40101,216,2,455.68,0.0,911.36
88192,40102,80,1,1519.77,0.0,1519.77
88193,40102,278,1,397.33,0.0,397.33
88194,40102,273,1,1772.46,0.0,1772.46
88195,40102,88,3,428.09,0.0,1284.27
88196,40102,500,2,47.16,4.72,89.6
88197,40103,185,1,209.31,0.0,209.31
88198,40104,168,1,444.55,22.23,422.32
88199,40105,144,1,449.91,0.0,449.91
88200,40105,40,3,41.35,0.0,124.05
88201,40105,264,1,727.96,0.0,727.96
88202,40106,149,1,406.41,0.0,406.41
88203,40106,241,2,151.78,15.18,288.38
88204,40107,196,1,340.81,0.0,340.81
88205,40108,267,1,609.89,0.0,609.89
88206,40109,402,1,232.64,23.26,209.38
88207,40110,309,1,596.2,59.62,536.58
88208,40111,383,1,306.03,0.0,306.03
88209,40111,203,2,92.8,0.0,185.6
88210,40112,27,1,314.18,0.0,314.18
88211,40112,101,1,799.75,119.96,679.79
88212,40113,38,1,617.24,30.86,586.38
88213,40113,45,1,711.16,0.0,711.16
88214,40113,413,1,298.14,0.0,298.14
88215,40114,390,2,353.78,0.0,707.56
88216,40115,355,1,233.24,34.99,198.25
88217,40116,119,2,910.77,0.0,1821.54
88218,40116,116,2,1256.01,0.0,2512.02
88219,40116,451,3,64.39,9.66,183.51
88220,40116,26,1,681.68,0.0,681.68
88221,40117,3,1,366.35,0.0,366.35
88222,40117,401,1,402.27,0.0,402.27
88223,40118,425,1,658.16,98.72,559.44
88224,40118,79,1,269.07,0.0,269.07
88225,40119,181,2,462.14,0.0,924.28
88226,40119,308,2,1192.22,238.44,2146.0
88227,40119,397,1,445.78,0.0,445.78
88228,40119,152,2,696.66,0.0,1393.32
88229,40119,303,1,73.91,0.0,73.91
88230,40120,107,1,1446.88,0.0,1446.88
88231,40120,54,1,260.44,26.04,234.4
88232,40121,46,1,265.5,0.0,265.5
88233,40122,190,1,487.21,24.36,462.85
88234,40122,301,1,621.98,0.0,621.98
88235,40122,106,1,721.04,0.0,721.04
88236,40122,264,1,727.96,109.19,618.77
88237,40123,313,1,548.86,0.0,548.86
88238,40123,118,1,834.79,41.74,793.05
88239,40123,407,4,282.38,0.0,1129.52
88240,40124,384,1,61.77,0.0,61.77
88241,40124,299,2,2047.37,204.74,3890.0
88242,40125,5,1,631.56,0.0,631.56
88243,40125,456,2,543.42,108.68,978.16
88244,40126,179,1,921.74,138.26,783.48
88245,40126,466,1,178.96,0.0,178.96
88246,40126,256,3,86.88,0.0,260.64
88247,40126,468,1,236.03,0.0,236.03
88248,40127,452,2,356.21,0.0,712.42
88249,40128,192,3,435.03,0.0,1305.09
88250,40128,340,1,606.04,0.0,606.04
88251,40128,76,2,316.92,31.69,602.15
88252,40128,174,2,367.09,0.0,734.18
88253,40129,216,1,455.68,0.0,455.68
88254,40130,248,1,1578.51,236.78,1341.73
88255,40130,440,1,81.49,0.0,81.49
88256,40131,74,2,266.63,0.0,533.26
88257,40131,358,2,447.15,0.0,894.3
88258,40131,433,4,420.63,0.0,1682.52
88259,40131,398,1,326.26,0.0,326.26
88260,40132,456,1,543.42,0.0,543.42
88261,40132,452,1,356.21,0.0,356.21
88262,40132,89,1,562.53,0.0,562.53
88263,40133,90,1,1210.79,0.0,1210.79
88264,40133,484,1,69.16,10.37,58.79
88265,40133,355,1,233.24,0.0,233.24
88266,40134,292,2,251.54,0.0,503.08
88267,40135,421,2,913.65,91.37,1735.93
88268,40135,306,1,99.19,9.92,89.27
88269,40136,260,1,168.38,0.0,168.38
88270,40136,97,1,168.9,0.0,168.9
88271,40137,447,1,492.31,24.62,467.69
88272,40138,374,1,146.37,0.0,146.37
88273,40138,81,1,332.29,0.0,332.29
88274,40139,146,1,403.2,40.32,362.88
88275,40139,359,1,1087.37,0.0,1087.37
88276,40139,178,2,253.12,0.0,506.24
88277,40139,437,1,1380.87,0.0,1380.87
88278,40139,376,1,453.69,0.0,453.69
88279,40140,293,1,381.87,0.0,381.87
88280,40140,47,1,243.79,0.0,243.79
88281,40140,450,1,246.75,24.68,222.07
88282,40141,443,3,481.51,144.45,1300.08
88283,40142,49,2,470.49,47.05,893.93
88284,40142,407,1,282.38,0.0,282.38
88285,40142,406,2,528.99,105.8,952.18
88286,40143,431,1,1014.36,0.0,1014.36
88287,40143,472,2,168.53,0.0,337.06
88288,40143,32,1,493.46,0.0,493.46
88289,40144,459,3,846.28,0.0,2538.84
88290,40144,297,1,505.22,0.0,505.22
88291,40145,214,1,431.53,0.0,431.53
88292,40145,288,1,456.92,0.0,456.92
88293,40145,367,1,457.38,0.0,457.38
88294,40146,215,1,446.74,0.0,446.74
88295,40147,171,1,228.98,0.0,228.98
88296,40147,391,2,777.17,0.0,1554.34
88297,40147,225,1,506.32,0.0,506.32
88298,40148,236,1,51.08,0.0,51.08
88299,40148,67,2,591.6,59.16,1124.04
88300,40148,367,1,457.38,45.74,411.64
88301,40148,472,1,168.53,0.0,168.53
88302,40149,177,2,348.62,0.0,697.24
88303,40150,81,1,332.29,16.61,315.68
88304,40151,196,1,340.81,17.04,323.77
88305,40151,477,1,62.33,0.0,62.33
88306,40152,20,4,306.9,0.0,1227.6
88307,40153,428,1,459.27,45.93,413.34
88308,40154,164,1,345.24,34.52,310.72
88309,40155,219,3,57.92,26.06,147.7
88310,40155,378,1,227.81,0.0,227.81
88311,40156,460,1,218.49,0.0,218.49
88312,40157,128,1,51.46,0.0,51.46
88313,40158,480,1,553.88,27.69,526.19
88314,40158,360,1,74.44,3.72,70.72
88315,40158,372,1,425.11,0.0,425.11
88316,40158,200,1,34.05,0.0,34.05
88317,40159,122,1,65.57,0.0,65.57
88318,40159,365,1,491.73,0.0,491.73
88319,40160,52,1,126.48,18.97,107.51
88320,40160,347,4,915.83,0.0,3663.32
88321,40161,293,1,381.87,0.0,381.87
88322,40162,459,1,846.28,42.31,803.97
88323,40163,279,2,529.9,0.0,1059.8
88324,40164,168,2,444.55,0.0,889.1
88325,40164,451,1,64.39,0.0,64.39
88326,40164,105,1,252.24,0.0,252.24
88327,40165,452,1,356.21,0.0,356.21
88328,40165,498,2,592.38,0.0,1184.76
88329,40165,15,1,522.57,0.0,522.57
88330,40166,220,1,248.05,0.0,248.05
88331,40166,500,1,47.16,2.36,44.8
88332,40166,116,1,1256.01,0.0,1256.01
88333,40167,74,1,266.63,13.33,253.3
88334,40168,272,1,967.91,0.0,967.91
88335,40168,221,1,112.29,0.0,112.29
88336,40168,80,2,1519.77,0.0,3039.54
88337,40169,388,1,182.3,0.0,182.3
88338,40169,497,1,1754.85,0.0,1754.85
88339,40169,342,1,335.1,0.0,335.1
88340,40170,158,4,655.65,0.0,2622.6
88341,40170,119,1,910.77,0.0,910.77
88342,40171,433,1,420.63,42.06,378.57
88343,40172,443,1,481.51,24.08,457.43
88344,40173,34,2,298.44,89.53,507.35
88345,40173,339,2,140.77,28.15,253.39
88346,40173,131,1,52.19,0.0,52.19
88347,40174,84,2,657.48,0.0,1314.96
88348,40175,31,1,410.35,0.0,410.35
88349,40176,466,1,178.96,0.0,178.96
88350,40176,3,1,366.35,0.0,366.35
88351,40176,292,1,251.54,12.58,238.96
88352,40176,144,1,449.91,0.0,449.91
88353,40177,263,1,549.19,54.92,494.27
88354,40177,69,1,966.66,0.0,966.66
88355,40177,416,1,561.22,28.06,533.16
88356,40178,432,2,261.85,0.0,523.7
88357,40178,346,1,53.28,7.99,45.29
88358,40179,262,1,589.98,29.5,560.48
88359,40179,401,1,402.27,0.0,402.27
88360,40179,284,3,131.83,0.0,395.49
88361,40180,158,3,655.65,0.0,1966.95
88362,40180,296,2,371.76,0.0,743.52
88363,40181,161,1,663.48,99.52,563.96
88364,40182,15,2,522.57,0.0,1045.14
88365,40182,108,2,382.1,0.0,764.2
88366,40183,88,1,428.09,0.0,428.09
88367,40183,259,1,559.91,0.0,559.91
88368,40183,175,1,377.52,0.0,377.52
88369,40184,97,1,168.9,8.45,160.45
88370,40184,90,1,1210.79,0.0,1210.79
88371,40185,256,1,86.88,0.0,86.88
88372,40185,52,2,126.48,0.0,252.96
88373,40185,272,1,967.91,0.0,967.91
88374,40186,424,1,621.42,0.0,621.42
88375,40187,281,2,203.5,0.0,407.0
88376,40187,141,1,876.47,0.0,876.47
88377,40187,418,2,564.71,0.0,1129.42
88378,40188,195,1,152.06,7.6,144.46
88379,40189,113,2,199.75,19.98,379.52
88380,40190,323,2,386.9,0.0,773.8
88381,40190,165,1,440.32,0.0,440.32
88382,40190,153,1,475.69,0.0,475.69
88383,40190,469,1,52.91,0.0,52.91
88384,40191,247,3,687.69,206.31,1856.76
88385,40191,185,1,209.31,0.0,209.31
88386,40191,331,1,426.11,0.0,426.11
88387,40192,490,1,183.23,0.0,183.23
88388,40193,158,1,655.65,0.0,655.65
88389,40193,402,2,232.64,0.0,465.28
88390,40194,271,4,194.2,0.0,776.8
88391,40195,359,2,1087.37,0.0,2174.74
88392,40195,40,1,41.35,6.2,35.15
88393,40196,13,1,310.16,0.0,310.16
88394,40197,419,2,243.79,0.0,487.58
88395,40198,233,1,62.54,0.0,62.54
88396,40199,497,2,1754.85,0.0,3509.7
88397,40199,442,1,974.22,97.42,876.8
88398,40200,457,2,1547.59,0.0,3095.18
88399,40201,209,1,162.15,0.0,162.15
88400,40201,60,2,1339.8,0.0,2679.6
88401,40202,158,1,655.65,32.78,622.87
88402,40202,89,1,562.53,84.38,478.15
88403,40202,466,1,178.96,0.0,178.96
88404,40202,92,1,418.4,0.0,418.4
88405,40203,349,1,957.08,47.85,909.23
88406,40203,68,2,381.19,0.0,762.38
88407,40204,394,1,395.25,0.0,395.25
88408,40205,486,3,234.88,0.0,704.64
88409,40206,373,1,204.99,20.5,184.49
88410,40207,497,2,1754.85,0.0,3509.7
88411,40208,339,2,140.77,0.0,281.54
88412,40208,99,1,1704.38,0.0,1704.38
88413,40208,147,1,278.34,0.0,278.34
88414,40208,171,1,228.98,0.0,228.98
88415,40209,382,4,19.1,0.0,76.4
88416,40209,29,3,324.62,97.39,876.47
88417,40210,300,3,1196.68,0.0,3590.04
88418,40210,26,2,681.68,204.5,1158.86
88419,40211,57,2,1602.32,320.46,2884.18
88420,40211,9,1,446.87,0.0,446.87
88421,40212,215,2,446.74,44.67,848.81
88422,40212,115,3,545.08,0.0,1635.24
88423,40213,497,1,1754.85,0.0,1754.85
88424,40213,328,2,166.24,0.0,332.48
88425,40214,311,2,1701.29,170.13,3232.45
88426,40215,155,3,207.08,62.12,559.12
88427,40215,429,1,370.95,0.0,370.95
88428,40215,186,1,580.3,29.02,551.28
88429,40215,376,1,453.69,45.37,408.32
88430,40216,346,3,53.28,0.0,159.84
88431,40216,499,2,374.96,0.0,749.92
88432,40216,95,1,273.61,13.68,259.93
88433,40217,17,1,196.14,9.81,186.33
88434,40218,251,1,315.76,0.0,315.76
88435,40219,230,1,718.65,0.0,718.65
88436,40219,239,1,745.29,0.0,745.29
88437,40220,290,1,862.66,86.27,776.39
