id_pedido,id_cliente,data_pedido,canal_venda,status_pedido,valor_frete,desconto_pedido,valor_total
47383,1990,2024-11-30 23:59:38,Marketplace,Em processamento,26.64,15.0,2034.98
47384,523,2024-10-01 22:24:28,Site,Concluido,3.0,0.0,2800.91
47385,4915,2024-07-26 02:24:50,App,Concluido,28.51,15.0,548.07
47386,2367,2024-05-27 10:01:45,App,Concluido,16.73,10.0,1764.79
47387,3451,2025-04-26 06:59:03,Site,Concluido,8.41,0.0,248.2
47388,1657,2024-08-16 20:34:57,Site,Concluido,19.06,0.0,609.04
47389,3065,2025-11-12 04:19:55,Site,Concluido,20.53,0.0,75.78
47390,2743,2025-03-17 22:48:40,Site,Concluido,21.17,0.0,552.17
47391,590,2024-09-30 09:27:49,Marketplace,Concluido,7.46,0.0,69.23
47392,635,2025-05-01 13:13:45,Marketplace,Concluido,6.81,5.0,367.58
47393,4041,2025-05-21 03:38:59,Marketplace,Concluido,15.17,0.0,2238.55
47394,208,2025-10-17 17:00:03,Site,Cancelado,18.43,0.0,3908.14
47395,2234,2024-05-21 15:37:22,Site,Concluido,26.54,5.0,8294.56
47396,977,2024-04-14 01:52:26,Site,Em processamento,26.04,0.0,735.07
47397,2065,2025-10-15 14:49:24,Site,Concluido,11.79,0.0,1716.17
47398,1314,2024-01-17 03:43:33,App,Concluido,0.0,0.0,1761.05
47399,4350,2025-02-26 01:42:33,App,Concluido,25.52,10.0,1910.2
47400,971,2025-08-25 05:12:50,Site,Cancelado,14.85,0.0,2569.79
47401,4707,2024-02-10 03:57:28,Marketplace,Concluido,1.14,25.0,1368.33
47402,1480,2025-08-16 21:59:57,App,Cancelado,0.0,0.0,72.79
47403,1171,2024-05-14 03:15:27,App,Concluido,22.08,0.0,552.05
47404,4980,2024-08-03 18:57:43,App,Concluido,32.4,0.0,4673.01
47405,3186,2024-09-01 05:14:51,App,Concluido,0.0,0.0,3730.69
47406,1400,2025-06-05 03:39:33,Site,Concluido,24.82,15.0,2755.06
47407,4602,2024-01-04 18:14:28,Site,Concluido,12.99,0.0,1765.02
47408,3394,2025-12-30 16:54:02,Marketplace,Concluido,29.86,10.0,912.91
47409,2376,2025-06-15 17:35:46,App,Concluido,12.7,0.0,764.71
47410,4445,2024-01-16 19:21:38,Site,Concluido,30.43,0.0,3305.91
47411,199,2024-01-22 14:00:55,App,Concluido,0.0,5.0,1803.88
47412,3249,2025-07-26 01:57:09,Marketplace,Concluido,10.94,10.0,2582.5
47413,1148,2024-07-27 07:12:25,Site,Concluido,12.38,0.0,448.81
47414,4707,2024-01-20 20:54:54,Marketplace,Concluido,8.48,0.0,648.05
47415,4036,2024-02-24 00:55:10,Site,Concluido,0.0,0.0,115.42
47416,2283,2025-12-28 12:20:13,App,Concluido,0.0,10.0,466.36
47417,1726,2025-01-28 21:10:18,Site,Concluido,31.73,0.0,2731.64
47418,1318,2024-09-04 06:57:57,Site,Concluido,7.95,0.0,403.44
47419,4881,2024-06-09 18:22:43,Site,Concluido,28.23,0.0,2806.26
47420,3969,2025-07-27 22:08:02,Site,Concluido,29.34,0.0,462.7
47421,3090,2025-02-16 16:20:14,Site,Concluido,0.0,0.0,952.1
47422,1427,2024-01-28 09:27:17,App,Cancelado,3.55,5.0,193.33
47423,2429,2025-01-07 23:30:08,Site,Concluido,0.0,0.0,56.4
47424,1842,2024-12-29 16:48:10,Site,Concluido,16.25,0.0,3826.48
47425,4864,2024-06-14 00:35:56,Marketplace,Concluido,20.5,0.0,2034.3
47426,3894,2025-11-01 20:38:28,App,Concluido,20.35,5.0,1249.28
47427,2145,2025-04-04 02:27:10,Site,Concluido,0.0,0.0,701.45
47428,1494,2024-03-11 10:25:36,Site,Cancelado,6.45,0.0,518.24
47429,705,2025-06-25 14:16:44,Marketplace,Em processamento,4.27,10.0,2743.34
47430,1769,2024-06-14 20:21:18,Site,Concluido,3.55,0.0,2059.03
47431,1070,2024-07-31 10:12:57,Marketplace,Concluido,17.25,5.0,3842.05
47432,3875,2025-01-15 21:22:38,Site,Concluido,6.45,0.0,217.07
47433,2284,2025-04-22 18:05:47,App,Concluido,28.56,0.0,115.99
47434,769,2025-01-16 11:10:41,App,Cancelado,32.74,30.0,372.61
47435,3724,2025-04-13 05:06:08,App,Concluido,6.01,0.0,412.43
47436,260,2024-02-26 09:42:08,App,Concluido,0.0,25.0,1514.03
47437,2944,2025-06-21 15:53:15,Marketplace,Concluido,22.5,10.0,2409.86
47438,1588,2025-12-26 18:46:14,Site,Concluido,4.72,5.0,768.43
47439,84,2025-07-09 03:42:29,App,Concluido,16.07,25.0,3777.5
47440,4506,2024-10-23 03:05:04,App,Concluido,0.0,15.0,1043.31
47441,3562,2024-07-30 05:22:06,Site,Concluido,20.27,20.0,420.9
47442,1640,2024-10-10 08:34:49,Site,Concluido,23.76,15.0,42.81
47443,2394,2024-07-19 09:29:31,App,Concluido,23.64,20.0,945.12
47444,2971,2024-01-19 22:59:46,Site,Concluido,5.67,10.0,223.48
47445,2685,2025-04-17 22:31:02,App,Concluido,34.83,0.0,455.43
47446,2231,2024-06-06 17:15:21,Site,Concluido,21.34,0.0,803.04
47447,3399,2025-07-10 21:00:25,App,Cancelado,18.49,0.0,358.72
47448,3638,2024-11-27 08:09:44,App,Concluido,16.37,5.0,4048.5
47449,814,2024-11-17 20:12:53,Marketplace,Concluido,0.0,10.0,340.06
47450,3748,2025-07-27 07:17:11,Site,Concluido,12.03,15.0,574.45
47451,896,2024-05-28 04:00:40,Site,Concluido,23.75,25.0,183.11
47452,661,2025-05-23 05:45:26,Marketplace,Concluido,1.41,5.0,85.13
47453,2850,2025-06-05 21:55:20,Site,Concluido,0.0,10.0,1230.29
47454,2426,2025-01-01 13:32:10,App,Cancelado,23.77,0.0,659.7
47455,1111,2025-08-27 12:44:25,Site,Cancelado,7.19,0.0,289.64
47456,3746,2024-09-08 16:39:31,App,Concluido,8.33,0.0,1468.11
47457,1159,2024-12-09 21:54:32,Site,Concluido,25.05,5.0,2379.05
47458,2138,2024-06-20 08:25:51,App,Concluido,26.26,15.0,2643.9
47459,4916,2025-08-09 22:18:32,Site,Concluido,16.45,0.0,1874.77
47460,1841,2024-08-10 03:44:33,Marketplace,Concluido,6.78,0.0,184.45
47461,1911,2024-06-27 17:37:14,Marketplace,Em processamento,33.47,15.0,377.79
47462,3665,2024-03-05 03:03:36,Site,Concluido,32.65,0.0,59.33
47463,2911,2025-03-16 21:14:10,Marketplace,Concluido,0.0,10.0,851.36
47464,743,2025-07-17 03:52:58,Site,Concluido,0.0,20.0,3237.04
47465,3161,2024-08-09 11:40:22,App,Concluido,17.9,5.0,1173.57
47466,1317,2024-02-23 15:05:16,Marketplace,Concluido,0.0,0.0,3046.24
47467,4542,2024-05-04 07:17:14,App,Concluido,31.26,0.0,211.17
47468,3806,2025-02-14 14:04:28,App,Concluido,2.99,0.0,237.87
47469,1041,2025-08-02 10:53:47,App,Concluido,13.56,15.0,434.42
47470,1732,2024-02-10 11:05:22,Site,Concluido,1.17,0.0,1211.96
47471,1656,2025-09-12 08:33:31,Site,Concluido,27.58,0.0,1162.59
47472,1568,2025-02-24 07:56:26,App,Concluido,24.82,0.0,478.5
47473,1811,2024-07-04 08:43:40,App,Concluido,0.0,0.0,783.51
47474,2329,2024-12-03 05:29:40,Marketplace,Concluido,7.2,0.0,442.76
47475,3017,2024-10-16 19:15:39,Marketplace,Cancelado,12.48,0.0,7579.52
47476,1495,2024-11-23 10:41:45,Marketplace,Cancelado,27.22,20.0,1896.21
47477,605,2024-09-27 10:09:13,Site,Concluido,10.29,0.0,2913.41
47478,478,2024-08-14 19:50:42,Site,Concluido,10.05,0.0,1196.23
47479,4706,2024-01-27 10:15:27,App,Concluido,28.68,0.0,1181.78
47480,142,2024-11-08 04:32:57,Site,Concluido,10.43,0.0,1546.61
47481,4656,2025-03-18 19:03:47,Marketplace,Concluido,9.79,10.0,316.71
47482,2099,2024-11-12 04:38:17,Site,Concluido,18.54,0.0,1428.28
47483,2571,2024-03-23 00:38:19,Site,Em processamento,5.44,0.0,788.95
47484,4027,2025-12-17 00:55:01,Site,Concluido,3.44,0.0,335.73
47485,1287,2024-10-06 00:37:14,App,Concluido,29.58,0.0,3640.94
47486,4805,2024-06-03 18:09:57,App,Concluido,6.18,0.0,1198.76
47487,1210,2024-04-06 16:53:03,App,Concluido,0.0,30.0,225.64
47488,808,2024-01-24 12:41:16,Site,Concluido,25.27,20.0,3163.48
47489,2129,2024-11-05 10:10:58,App,Concluido,3.14,0.0,1298.84
47490,3806,2025-12-29 05:12:02,Site,Concluido,1.68,0.0,6339.81
47491,4505,2024-09-22 13:04:40,Marketplace,Concluido,34.54,10.0,448.68
47492,974,2025-03-01 21:32:57,App,Concluido,20.07,5.0,856.1
47493,2939,2025-01-09 06:21:35,App,Concluido,14.69,5.0,872.35
47494,86,2025-07-04 05:41:05,Site,Concluido,16.96,0.0,2644.21
47495,1797,2025-12-18 00:58:11,Site,Concluido,3.53,5.0,2478.73
47496,1308,2025-06-17 04:08:20,Site,Concluido,16.11,15.0,2048.48
47497,460,2025-05-20 13:13:27,Site,Concluido,7.58,30.0,837.53
47498,2509,2025-08-05 01:50:47,Marketplace,Concluido,2.26,0.0,508.58
47499,1145,2024-08-28 20:46:45,App,Concluido,3.67,0.0,1312.44
47500,3889,2024-05-07 12:11:59,Marketplace,Concluido,1.44,10.0,262.48
47501,4665,2024-03-09 04:54:49,Site,Concluido,13.48,0.0,6065.16
47502,3261,2025-06-19 15:24:14,App,Concluido,33.29,0.0,582.15
47503,4646,2025-10-17 14:57:00,Marketplace,Concluido,0.0,10.0,3496.29
47504,1410,2024-01-31 21:31:21,App,Concluido,7.37,15.0,876.76
47505,4267,2025-12-04 06:47:28,Site,Concluido,2.97,0.0,2345.66
47506,1354,2025-10-17 02:22:14,App,Em processamento,20.94,0.0,688.61
47507,4131,2025-03-12 00:54:01,App,Concluido,7.1,5.0,1221.33
47508,1225,2024-06-14 14:01:20,Marketplace,Concluido,30.17,0.0,570.38
47509,1192,2025-03-30 12:30:18,Marketplace,Concluido,21.54,5.0,1438.98
47510,1533,2025-12-10 12:44:02,App,Concluido,24.99,0.0,786.12
47511,1917,2025-01-26 15:57:03,Site,Cancelado,0.0,20.0,636.91
47512,3318,2024-08-16 18:07:59,Site,Concluido,3.88,0.0,572.65
47513,1248,2024-01-23 21:12:24,Marketplace,Concluido,23.02,0.0,2949.85
47514,2618,2024-12-31 14:04:21,App,Concluido,34.94,5.0,2171.46
47515,4633,2024-07-06 12:39:35,App,Concluido,8.27,0.0,513.49
47516,2026,2024-04-22 06:52:45,App,Concluido,15.14,10.0,1243.83
47517,3512,2025-02-12 11:30:19,App,Cancelado,24.02,5.0,1445.58
47518,4640,2025-12-29 10:14:32,Marketplace,Concluido,19.46,0.0,2699.06
47519,3693,2025-08-10 13:17:35,Site,Cancelado,0.0,5.0,996.54
47520,4841,2025-04-22 01:40:22,App,Concluido,34.21,5.0,4328.7
47521,4629,2024-07-04 05:46:15,App,Concluido,24.92,5.0,707.61
47522,3484,2025-02-23 09:03:47,Site,Concluido,11.53,20.0,259.09
47523,3324,2025-06-26 16:33:40,Site,Concluido,14.41,25.0,2306.32
47524,1939,2025-02-04 15:41:48,App,Concluido,0.0,5.0,227.64
47525,1016,2025-02-13 07:17:42,Site,Concluido,14.39,25.0,2455.41
47526,2584,2024-07-20 00:15:36,Site,Concluido,29.55,0.0,2541.77
47527,928,2025-08-03 10:51:02,Site,Em processamento,28.29,10.0,719.56
47528,1512,2025-07-13 06:38:11,App,Concluido,8.83,5.0,4045.6
47529,1738,2025-01-18 19:56:31,Marketplace,Concluido,15.84,0.0,114.15
47530,3039,2024-05-02 07:28:10,Site,Concluido,0.04,25.0,10067.19
47531,1722,2024-04-19 21:05:04,Site,Concluido,26.94,5.0,290.15
47532,2767,2024-11-07 16:39:12,Site,Concluido,14.4,20.0,1103.37
47533,4703,2024-12-14 21:07:55,App,Em processamento,28.69,20.0,1779.46
47534,3420,2025-03-31 20:06:28,Site,Concluido,29.07,0.0,1360.55
47535,2826,2025-01-08 10:01:49,Site,Concluido,32.84,0.0,98.41
47536,4422,2025-04-30 13:49:58,Site,Concluido,25.3,0.0,1966.85
47537,2735,2025-01-30 05:58:18,App,Concluido,18.89,0.0,2660.88
47538,219,2025-03-14 02:19:39,Marketplace,Concluido,34.05,0.0,664.34
47539,522,2024-09-01 13:39:35,App,Concluido,15.35,0.0,198.5
47540,405,2025-07-01 06:08:38,App,Concluido,16.74,0.0,899.45
47541,580,2024-05-07 12:52:19,Marketplace,Concluido,27.8,0.0,1678.85
47542,4886,2025-04-16 06:59:58,Marketplace,Concluido,3.24,30.0,2566.67
47543,1855,2024-06-29 00:45:14,App,Concluido,34.1,0.0,1152.51
47544,4422,2025-01-14 09:19:57,App,Em processamento,6.58,25.0,606.19
47545,3698,2025-02-04 05:24:22,Marketplace,Concluido,15.9,10.0,2180.94
47546,1836,2025-04-09 08:39:17,App,Concluido,3.28,0.0,2018.58
47547,158,2025-05-11 12:55:51,App,Concluido,23.02,0.0,493.07
47548,3176,2024-11-20 04:32:08,Marketplace,Concluido,0.0,0.0,621.68
47549,1622,2024-11-16 04:23:28,App,Concluido,0.0,20.0,3600.93
47550,3678,2025-11-15 16:16:33,App,Concluido,0.0,10.0,2600.98
47551,806,2025-08-16 05:45:11,Site,Concluido,13.92,5.0,358.49
47552,1306,2024-02-22 16:18:38,App,Concluido,0.0,0.0,4212.74
47553,2195,2025-11-02 09:22:46,Site,Concluido,18.15,10.0,616.49
47554,514,2025-02-22 02:35:02,Site,Concluido,0.0,0.0,359.08
47555,504,2024-03-29 06:14:26,Marketplace,Concluido,15.22,0.0,2286.62
47556,4509,2024-03-28 22:36:22,App,Concluido,22.76,0.0,692.49
47557,2640,2025-05-18 10:14:43,Marketplace,Concluido,12.83,0.0,199.57
47558,766,2025-09-08 23:22:33,App,Concluido,14.6,0.0,3407.17
47559,237,2025-12-23 03:57:35,Marketplace,Concluido,0.84,15.0,4390.22
47560,4492,2024-03-27 16:58:01,Marketplace,Concluido,2.77,30.0,682.65
47561,2005,2025-06-04 07:47:45,Site,Concluido,0.0,10.0,2691.53
47562,1800,2024-06-07 15:32:47,Marketplace,Concluido,1.24,15.0,474.04
47563,3388,2025-06-20 05:47:12,Site,Concluido,3.04,0.0,2411.54
47564,4000,2025-07-08 04:11:48,Marketplace,Concluido,25.05,30.0,168.16
47565,1447,2025-06-09 15:49:29,App,Concluido,28.02,5.0,337.5
47566,132,2024-12-16 05:45:07,App,Cancelado,28.71,10.0,114.16
47567,3676,2024-05-05 18:52:13,Marketplace,Concluido,0.0,0.0,1766.58
47568,2035,2024-01-30 11:34:32,Site,Cancelado,5.52,20.0,607.5
47569,4214,2025-01-24 18:59:57,App,Concluido,9.41,10.0,1468.84
47570,4734,2024-11-16 12:22:55,Site,Concluido,0.0,10.0,1151.4
47571,2045,2024-06-19 19:57:48,Site,Concluido,29.34,0.0,644.74
47572,4435,2025-10-12 01:39:32,App,Concluido,17.99,10.0,524.48
47573,1459,2025-03-25 08:58:17,Site,Concluido,15.48,5.0,343.62
47574,2023,2024-07-08 03:07:29,Site,Concluido,11.23,20.0,71.11
47575,1949,2025-12-07 04:28:40,Site,Concluido,0.58,5.0,278.74
47576,1621,2025-10-07 04:56:57,Marketplace,Concluido,4.86,30.0,2012.85
47577,4772,2025-09-28 11:46:30,Site,Concluido,13.69,0.0,1101.06
47578,3814,2025-03-26 18:57:12,Marketplace,Concluido,16.22,5.0,1075.83
47579,2162,2024-11-16 15:46:12,Site,Concluido,0.0,30.0,3203.36
47580,4402,2025-06-19 14:03:34,App,Concluido,10.43,20.0,344.21
47581,1758,2025-03-01 23:06:47,Site,Concluido,33.48,0.0,987.23
47582,4719,2024-02-11 23:46:51,Site,Concluido,16.77,0.0,1566.7
47583,4151,2025-05-23 12:04:06,Site,Concluido,31.2,0.0,823.31
47584,524,2025-06-27 16:48:50,App,Concluido,4.18,15.0,3891.78
47585,2482,2025-08-30 16:31:41,App,Concluido,21.41,0.0,1067.27
47586,4286,2025-12-04 01:28:10,App,Concluido,29.68,15.0,1288.1
47587,4485,2024-06-22 05:57:30,App,Concluido,0.0,10.0,1750.85
47588,346,2025-02-09 21:40:07,Site,Cancelado,26.33,0.0,1776.96
47589,2313,2024-06-25 02:53:23,App,Concluido,15.5,15.0,312.4
47590,1699,2025-07-27 17:21:21,Marketplace,Concluido,22.53,5.0,3251.19
47591,141,2024-06-16 02:36:14,Site,Concluido,22.97,0.0,748.52
47592,4335,2024-10-24 08:50:48,Marketplace,Concluido,3.38,25.0,1819.51
47593,1122,2024-04-22 00:00:07,App,Concluido,1.6,0.0,350.22
47594,2884,2024-10-28 09:35:31,App,Concluido,18.63,15.0,1805.33
47595,1035,2024-01-03 13:26:10,Site,Concluido,22.68,20.0,2750.36
47596,4274,2025-09-10 13:45:54,Site,Concluido,0.0,0.0,2744.59
47597,983,2025-10-21 12:01:25,App,Concluido,5.78,10.0,650.12
47598,2445,2025-12-01 01:00:49,App,Em processamento,5.11,0.0,2182.17
47599,3461,2024-11-22 15:53:46,App,Concluido,17.7,0.0,377.97
47600,2585,2024-07-17 18:45:22,App,Concluido,10.34,5.0,647.15
47601,4734,2024-05-23 04:44:16,Site,Concluido,29.53,5.0,3080.92
47602,2314,2025-04-21 13:04:09,App,Concluido,11.38,0.0,516.51
47603,1157,2025-03-19 17:15:32,Site,Concluido,14.18,5.0,2457.83
47604,1578,2025-03-13 05:50:36,Marketplace,Concluido,4.63,25.0,148.42
47605,3033,2025-11-08 10:53:54,App,Concluido,6.97,0.0,1370.58
47606,1308,2025-04-12 14:21:46,Site,Concluido,0.0,0.0,1893.75
47607,4235,2025-03-15 15:49:58,Marketplace,Cancelado,0.0,0.0,845.92
47608,4165,2025-07-29 07:59:52,App,Concluido,26.14,0.0,3322.0
47609,2853,2025-10-10 02:23:32,Marketplace,Concluido,24.22,0.0,1095.86
47610,2225,2024-11-14 11:11:29,Marketplace,Concluido,23.83,20.0,666.94
47611,3445,2025-11-12 13:16:33,App,Concluido,22.51,0.0,1038.72
47612,4641,2024-04-13 03:44:27,Site,Em processamento,25.32,0.0,4300.43
47613,1252,2024-02-04 23:28:13,App,Em processamento,10.07,0.0,684.56
47614,1672,2024-03-20 10:00:19,Site,Concluido,23.25,25.0,231.72
47615,1396,2024-05-17 20:11:37,App,Concluido,33.36,0.0,939.65
47616,1015,2024-03-22 23:40:11,App,Concluido,8.69,0.0,498.93
47617,4742,2025-02-04 02:42:37,Site,Concluido,29.76,0.0,1134.96
47618,3215,2024-05-17 20:42:05,Site,Concluido,16.34,10.0,1559.84
47619,757,2024-12-26 15:06:32,Marketplace,Concluido,23.7,20.0,882.17
47620,2032,2025-03-28 08:17:30,Site,Concluido,0.0,0.0,4054.59
47621,2621,2024-03-24 20:19:13,Site,Concluido,0.0,0.0,384.42
47622,2430,2024-10-08 18:58:44,App,Concluido,12.01,0.0,1137.07
47623,4567,2024-11-23 01:54:20,App,Concluido,20.97,0.0,411.93
47624,1232,2024-08-23 06:01:10,App,Concluido,30.65,0.0,806.21
47625,4025,2024-10-22 07:37:13,Site,Concluido,24.11,20.0,4003.64
47626,35,2024-01-16 02:36:11,Site,Cancelado,0.28,20.0,3664.67
47627,3675,2025-12-27 20:08:51,Site,Concluido,22.15,25.0,1214.98
47628,21,2025-12-29 10:45:18,Marketplace,Em processamento,33.01,0.0,210.49
47629,2313,2024-07-18 21:06:46,App,Concluido,19.9,0.0,2030.06
47630,3472,2025-09-04 09:15:34,Marketplace,Concluido,17.69,0.0,2395.75
47631,457,2025-01-02 01:52:49,App,Em processamento,6.41,10.0,853.51
47632,2998,2025-03-13 18:50:57,App,Concluido,10.34,15.0,910.49
47633,4479,2024-02-12 02:49:05,App,Concluido,0.0,10.0,1412.32
47634,2583,2024-10-20 08:45:44,Site,Concluido,0.0,30.0,1416.1
47635,1063,2025-11-14 15:25:35,App,Concluido,25.23,15.0,564.11
47636,1591,2025-12-10 06:37:32,Site,Concluido,21.05,10.0,330.6
47637,1866,2024-02-12 11:53:52,Site,Concluido,22.88,30.0,3540.08
47638,47,2025-07-18 10:04:06,App,Concluido,28.29,15.0,2218.54
47639,4842,2025-01-25 02:29:50,App,Concluido,34.3,0.0,764.66
47640,4635,2024-11-05 00:25:44,App,Concluido,0.15,15.0,467.61
47641,4775,2025-07-25 11:33:54,Marketplace,Cancelado,12.68,20.0,2550.14
47642,3989,2024-06-16 07:36:56,Site,Concluido,1.73,0.0,399.42
47643,1654,2025-04-13 13:24:54,App,Concluido,33.21,15.0,4188.46
47644,45,2025-01-10 15:09:17,App,Concluido,3.19,0.0,963.35
47645,4371,2025-04-07 04:16:04,Site,Concluido,4.31,5.0,654.06
47646,3765,2024-07-31 13:58:51,Site,Concluido,21.82,15.0,232.79
47647,3033,2024-01-05 06:17:24,Site,Concluido,9.61,0.0,2094.02
47648,3383,2025-11-19 01:33:58,Site,Concluido,19.35,0.0,1741.4
47649,4328,2025-02-23 12:43:21,Site,Cancelado,4.55,10.0,93.74
47650,86,2025-05-07 15:00:05,Site,Concluido,29.21,10.0,807.62
47651,3177,2024-05-19 20:41:27,Site,Concluido,33.15,0.0,1001.71
47652,4273,2024-02-09 16:43:21,Site,Concluido,0.56,5.0,593.55
47653,1614,2025-01-07 23:07:21,App,Concluido,5.76,0.0,2492.8
47654,3292,2025-09-12 02:55:52,Site,Concluido,23.19,0.0,210.07
47655,588,2024-09-16 15:31:49,Site,Concluido,19.38,10.0,1728.85
47656,603,2025-02-05 23:27:14,App,Concluido,20.31,0.0,751.14
47657,3517,2024-03-21 01:35:55,Site,Concluido,19.22,25.0,615.64
47658,1257,2025-04-19 13:12:56,Marketplace,Concluido,1.06,15.0,3254.61
47659,2162,2025-10-02 22:25:02,App,Cancelado,29.86,25.0,2018.64
47660,4680,2025-06-02 12:01:21,Site,Cancelado,25.43,0.0,947.28
47661,3036,2024-09-09 05:34:44,App,Concluido,30.34,10.0,1741.65
47662,2418,2024-06-09 04:02:54,Site,Concluido,0.0,5.0,766.94
47663,3023,2025-02-03 11:56:09,Marketplace,Concluido,11.54,0.0,404.22
47664,2120,2024-12-28 00:54:04,App,Concluido,4.89,0.0,367.67
47665,4956,2025-01-07 23:15:31,Site,Cancelado,31.69,0.0,2543.95
47666,2401,2025-05-29 23:23:45,App,Concluido,32.11,0.0,248.93
47667,810,2024-10-05 04:07:57,Site,Concluido,16.12,10.0,1971.61
47668,2789,2025-10-24 21:09:41,App,Cancelado,17.93,0.0,2834.31
47669,638,2025-12-28 13:41:15,Site,Cancelado,15.35,0.0,394.85
47670,153,2025-11-16 06:10:49,App,Cancelado,26.46,0.0,1301.57
47671,2434,2025-08-22 18:41:58,Site,Concluido,22.15,20.0,1431.7
47672,2739,2025-08-25 01:51:29,Site,Concluido,18.43,0.0,634.45
47673,139,2025-01-20 22:58:04,Site,Concluido,10.28,10.0,1491.67
47674,726,2025-05-01 14:11:46,App,Concluido,30.3,15.0,655.91
47675,3543,2025-03-18 11:07:41,Site,Concluido,0.81,0.0,1108.57
47676,2366,2025-06-03 22:37:56,App,Concluido,29.5,0.0,608.14
47677,19,2024-04-26 10:19:36,App,Concluido,26.43,0.0,3335.9
47678,1437,2025-10-30 01:08:30,Marketplace,Concluido,8.19,0.0,559.2
47679,1962,2025-03-27 07:26:30,App,Concluido,8.46,5.0,747.79
47680,2455,2025-08-22 07:37:50,App,Concluido,3.44,0.0,2515.39
47681,1852,2024-02-10 23:28:27,Marketplace,Concluido,24.41,0.0,1659.08
47682,863,2024-03-07 08:53:31,Site,Concluido,12.29,0.0,4761.74
47683,101,2024-10-03 12:42:42,App,Concluido,27.82,5.0,956.17
47684,593,2024-09-11 02:50:49,Site,Concluido,10.74,0.0,387.0
47685,3925,2024-07-18 07:27:31,App,Em processamento,0.0,0.0,227.52
47686,4462,2025-06-15 17:48:54,Site,Concluido,28.91,0.0,1773.6
47687,2510,2025-05-29 01:35:12,Marketplace,Concluido,26.59,20.0,1791.59
47688,1956,2024-12-15 13:28:51,Site,Concluido,16.12,10.0,1841.03
47689,1655,2024-01-27 07:41:34,App,Concluido,21.85,0.0,1744.28
47690,4428,2025-07-07 12:54:08,App,Concluido,3.78,0.0,3059.65
47691,4781,2025-08-11 20:45:33,App,Concluido,11.17,10.0,1996.3
47692,1689,2024-04-10 22:06:44,App,Concluido,3.46,25.0,359.65
47693,911,2025-02-01 05:09:47,Marketplace,Concluido,12.99,20.0,1245.23
47694,4642,2025-05-25 10:13:31,App,Concluido,0.94,5.0,367.67
47695,1182,2024-01-02 21:09:37,Marketplace,Concluido,17.68,0.0,308.02
47696,2957,2024-08-26 03:42:48,App,Concluido,2.74,0.0,981.52
47697,605,2025-10-17 09:18:36,Marketplace,Concluido,33.03,5.0,326.34
47698,2371,2025-03-13 08:15:46,App,Concluido,16.05,0.0,243.86
47699,2011,2025-04-27 02:19:55,App,Concluido,33.34,0.0,464.65
47700,4136,2024-07-30 05:11:35,Site,Concluido,31.63,0.0,238.3
47701,203,2024-05-07 15:57:49,Marketplace,Concluido,14.84,0.0,2142.44
47702,243,2024-10-26 08:10:15,Site,Concluido,1.44,30.0,501.34
47703,1530,2024-03-27 17:44:08,Marketplace,Concluido,4.83,10.0,123.14
47704,3741,2024-12-23 07:08:43,App,Concluido,15.54,0.0,405.1
47705,2722,2024-03-03 11:22:26,App,Concluido,10.85,0.0,1092.57
47706,660,2025-07-14 20:10:45,App,Concluido,12.48,0.0,837.66
47707,713,2024-03-21 07:53:26,Site,Cancelado,0.0,25.0,1156.51
47708,3896,2025-10-03 17:31:07,App,Concluido,16.13,0.0,505.01
47709,1175,2025-02-17 04:18:51,App,Concluido,4.0,0.0,217.21
47710,247,2024-06-16 12:21:20,Site,Concluido,21.2,0.0,2621.71
47711,731,2025-06-05 10:44:34,App,Concluido,0.0,15.0,1429.45
47712,3928,2025-04-01 22:03:28,Site,Concluido,23.4,30.0,409.18
47713,3944,2024-04-03 00:37:22,App,Concluido,2.94,0.0,1907.33
47714,1561,2025-06-06 10:35:15,Marketplace,Concluido,6.64,0.0,2212.51
47715,985,2025-09-21 10:39:22,Site,Cancelado,18.45,5.0,2723.82
47716,496,2024-02-12 09:45:17,App,Concluido,31.27,0.0,481.18
47717,2663,2025-04-22 17:41:25,App,Concluido,20.0,0.0,257.74
47718,2127,2024-10-29 16:32:29,Site,Em processamento,19.41,0.0,727.09
47719,2576,2024-03-28 12:18:44,App,Concluido,24.39,10.0,2108.1
47720,1083,2024-02-23 23:52:58,Site,Concluido,2.23,10.0,1296.38
47721,2754,2025-07-03 04:25:41,Marketplace,Concluido,0.0,5.0,1251.63
47722,4995,2025-11-07 08:16:44,Marketplace,Cancelado,6.52,10.0,1083.36
47723,2959,2024-09-29 05:55:52,Marketplace,Concluido,13.44,0.0,586.26
47724,544,2025-05-23 07:18:40,Marketplace,Cancelado,2.67,0.0,433.98
47725,3064,2024-04-11 16:28:30,App,Concluido,14.54,0.0,1663.65
47726,1903,2024-01-28 14:27:41,Marketplace,Concluido,0.0,20.0,1361.36
47727,4315,2025-06-13 22:59:26,App,Concluido,0.0,0.0,992.49
47728,3172,2024-12-01 21:15:40,App,Concluido,14.15,10.0,451.02
47729,2151,2024-06-25 01:26:42,Marketplace,Concluido,33.87,0.0,1438.94
47730,884,2024-09-18 10:55:25,Site,Concluido,18.21,0.0,2076.32
47731,2678,2024-02-28 04:51:51,Marketplace,Cancelado,8.9,0.0,3229.14
47732,2803,2024-10-06 23:33:28,App,Concluido,0.0,0.0,1598.13
47733,3976,2025-12-15 02:27:45,App,Concluido,15.28,25.0,4517.64
