id_pagamento,id_pedido,forma_pagamento,numero_parcelas,valor_pagamento,status_pagamento,data_pagamento
43558,43558,Cartao de credito,6,0.0,Pendente,
43559,43559,Cartao de credito,2,287.06,Aprovado,2025-02-05 04:27:40
43560,43560,Cartao de credito,2,1873.86,Aprovado,2024-04-06 15:40:26
43561,43561,Cartao de credito,1,2089.98,Aprovado,2024-10-12 22:57:18
43562,43562,Pix,1,551.08,Aprovado,2024-02-02 12:28:04
43563,43563,Cartao de debito,1,2853.9,Aprovado,2024-09-26 01:54:22
43564,43564,Pix,1,829.66,Aprovado,2024-11-15 18:21:37
43565,43565,Cartao de credito,3,889.05,Aprovado,2024-10-01 12:21:46
43566,43566,Cartao de credito,4,592.5,Aprovado,2025-05-11 20:10:03
43567,43567,Cartao de credito,1,0.0,Cancelado,
43568,43568,Pix,1,919.51,Aprovado,2024-11-05 22:05:21
43569,43569,Pix,1,2735.8,Aprovado,2024-11-03 03:05:52
43570,43570,Cartao de credito,3,113.63,Aprovado,2024-05-11 04:28:42
43571,43571,Cartao de credito,12,4606.16,Aprovado,2025-09-01 14:02:10
43572,43572,Cartao de debito,1,1402.15,Aprovado,2024-09-22 18:08:57
43573,43573,Cartao de credito,2,592.4,Aprovado,2025-02-08 19:33:01
43574,43574,Cartao de debito,1,359.36,Aprovado,2025-07-17 02:57:08
43575,43575,Pix,1,1320.84,Aprovado,2024-02-19 15:58:51
43576,43576,Cartao de credito,4,1223.98,Aprovado,2025-10-15 05:01:02
43577,43577,Cartao de credito,1,1196.22,Aprovado,2024-07-16 08:12:29
43578,43578,Pix,1,560.49,Aprovado,2025-11-01 09:35:13
43579,43579,Cartao de credito,4,751.67,Aprovado,2025-04-10 16:51:31
43580,43580,Cartao de debito,1,643.71,Aprovado,2025-06-18 14:59:14
43581,43581,Boleto,1,3027.04,Aprovado,2024-06-07 15:13:41
43582,43582,Cartao de debito,1,0.0,Pendente,
43583,43583,Pix,1,6146.51,Aprovado,2025-11-17 20:06:45
43584,43584,Cartao de debito,1,243.79,Aprovado,2025-07-04 02:22:33
43585,43585,Cartao de credito,4,3251.29,Aprovado,2024-03-24 22:33:42
43586,43586,Cartao de debito,1,1352.37,Aprovado,2024-09-19 17:37:55
43587,43587,Pix,1,2871.66,Aprovado,2024-07-04 14:39:00
43588,43588,Cartao de credito,4,1780.5,Aprovado,2024-08-11 03:51:48
43589,43589,Pix,1,1011.8,Aprovado,2025-07-20 12:39:27
43590,43590,Cartao de credito,3,385.96,Aprovado,2024-08-28 20:10:39
43591,43591,Cartao de credito,2,0.0,Cancelado,
43592,43592,Pix,1,583.08,Aprovado,2025-02-26 00:35:36
43593,43593,Boleto,1,1994.78,Aprovado,2025-04-28 01:08:27
43594,43594,Cartao de debito,1,98.95,Aprovado,2025-06-01 11:58:53
43595,43595,Cartao de credito,3,726.7,Aprovado,2025-04-25 17:29:46
43596,43596,Cartao de credito,5,2428.72,Aprovado,2024-05-19 05:23:15
43597,43597,Cartao de credito,4,441.8,Aprovado,2024-10-18 13:02:00
43598,43598,Cartao de credito,6,0.0,Cancelado,
43599,43599,Pix,1,759.68,Aprovado,2024-08-23 12:15:27
43600,43600,Pix,1,2082.94,Aprovado,2024-10-18 10:44:12
43601,43601,Cartao de debito,1,1430.79,Aprovado,2025-08-21 09:13:06
43602,43602,Cartao de credito,12,556.67,Aprovado,2025-10-10 17:10:56
43603,43603,Cartao de credito,2,46.88,Aprovado,2024-06-04 01:26:44
43604,43604,Pix,1,499.02,Aprovado,2024-11-02 07:38:28
43605,43605,Pix,1,1563.86,Aprovado,2025-05-02 12:10:26
43606,43606,Pix,1,0.0,Cancelado,
43607,43607,Cartao de credito,2,1127.9,Aprovado,2025-03-22 19:56:43
43608,43608,Boleto,1,1098.51,Aprovado,2024-05-19 20:14:09
43609,43609,Cartao de credito,2,2300.88,Aprovado,2024-06-26 00:35:59
43610,43610,Pix,1,2241.0,Aprovado,2025-11-05 07:24:34
43611,43611,Cartao de debito,1,649.17,Aprovado,2024-06-04 08:18:36
43612,43612,Cartao de credito,1,465.78,Aprovado,2025-02-10 07:39:50
43613,43613,Cartao de credito,3,1792.43,Aprovado,2024-03-24 12:27:48
43614,43614,Pix,1,4370.69,Aprovado,2025-05-06 19:07:39
43615,43615,Cartao de credito,2,0.0,Cancelado,
43616,43616,Cartao de credito,5,0.0,Cancelado,
43617,43617,Cartao de credito,1,732.24,Aprovado,2025-08-21 06:41:12
43618,43618,Cartao de credito,1,1442.59,Aprovado,2025-07-04 02:31:47
43619,43619,Cartao de debito,1,189.23,Aprovado,2024-05-09 13:20:42
43620,43620,Pix,1,252.58,Aprovado,2024-09-29 10:22:47
43621,43621,Cartao de credito,1,0.0,Cancelado,
43622,43622,Cartao de credito,4,3696.75,Aprovado,2025-08-29 17:27:40
43623,43623,Pix,1,1717.31,Aprovado,2024-04-06 14:35:10
43624,43624,Cartao de credito,10,2705.9,Aprovado,2024-10-17 20:50:43
43625,43625,Cartao de credito,5,1678.39,Aprovado,2025-11-30 11:57:38
43626,43626,Cartao de credito,3,242.54,Aprovado,2024-04-14 00:30:07
43627,43627,Cartao de debito,1,370.07,Aprovado,2025-01-27 01:02:32
43628,43628,Cartao de credito,1,1747.67,Aprovado,2025-12-16 07:25:13
43629,43629,Cartao de credito,10,316.46,Aprovado,2024-11-22 17:44:33
43630,43630,Cartao de debito,1,1742.04,Aprovado,2025-05-10 12:46:18
43631,43631,Cartao de credito,1,256.79,Aprovado,2025-03-18 06:37:59
43632,43632,Cartao de credito,2,2409.53,Aprovado,2024-11-13 05:12:56
43633,43633,Cartao de credito,3,0.0,Pendente,
43634,43634,Pix,1,607.49,Aprovado,2024-12-27 10:25:16
43635,43635,Pix,1,807.1,Aprovado,2025-12-28 16:09:16
43636,43636,Cartao de debito,1,130.93,Aprovado,2025-10-21 19:59:47
43637,43637,Cartao de credito,1,1548.67,Aprovado,2024-02-18 18:50:15
43638,43638,Cartao de credito,1,1430.55,Aprovado,2024-04-03 08:24:21
43639,43639,Cartao de credito,6,837.27,Aprovado,2024-03-13 17:08:31
43640,43640,Pix,1,66.52,Aprovado,2024-01-21 21:15:49
43641,43641,Cartao de credito,3,2830.8,Aprovado,2025-10-02 13:04:58
43642,43642,Cartao de credito,3,1183.24,Aprovado,2025-08-01 17:23:25
43643,43643,Cartao de debito,1,2709.03,Aprovado,2025-12-08 06:47:09
43644,43644,Pix,1,1926.8,Aprovado,2024-09-27 20:46:20
43645,43645,Cartao de credito,6,4098.79,Aprovado,2024-07-29 02:02:40
43646,43646,Cartao de credito,1,716.71,Aprovado,2025-07-13 11:52:29
43647,43647,Cartao de debito,1,913.86,Aprovado,2024-09-03 08:27:46
43648,43648,Boleto,1,1246.2,Aprovado,2024-09-20 04:41:00
43649,43649,Cartao de debito,1,103.72,Aprovado,2024-10-18 03:29:06
43650,43650,Boleto,1,1069.01,Aprovado,2024-02-14 15:54:49
43651,43651,Cartao de credito,3,574.49,Aprovado,2024-04-04 20:01:03
43652,43652,Cartao de credito,5,3778.0,Aprovado,2025-10-04 03:56:05
43653,43653,Pix,1,5831.7,Aprovado,2025-03-24 08:38:31
43654,43654,Cartao de credito,2,776.13,Aprovado,2025-12-29 18:48:52
43655,43655,Cartao de credito,4,2114.49,Aprovado,2024-02-10 20:29:36
43656,43656,Cartao de credito,4,962.03,Aprovado,2025-10-10 23:00:52
43657,43657,Boleto,1,842.84,Aprovado,2025-10-20 14:41:16
43658,43658,Pix,1,1299.79,Aprovado,2024-02-09 14:41:49
43659,43659,Pix,1,3607.61,Aprovado,2024-12-30 03:14:05
43660,43660,Cartao de debito,1,1053.17,Aprovado,2025-11-25 11:19:38
43661,43661,Pix,1,1627.7,Aprovado,2024-08-27 06:09:04
43662,43662,Pix,1,3755.17,Aprovado,2024-10-02 12:21:20
43663,43663,Pix,1,2012.7,Aprovado,2025-07-30 00:36:22
43664,43664,Pix,1,3436.57,Aprovado,2024-05-14 11:05:20
43665,43665,Cartao de credito,1,703.89,Aprovado,2024-09-23 04:35:39
43666,43666,Cartao de credito,1,1866.9,Aprovado,2025-07-27 06:20:39
43667,43667,Cartao de credito,1,1901.05,Aprovado,2024-05-02 02:17:05
43668,43668,Pix,1,2258.99,Aprovado,2025-08-05 21:53:50
43669,43669,Cartao de credito,5,949.1,Aprovado,2025-08-21 23:45:13
43670,43670,Cartao de credito,2,1227.5,Aprovado,2025-01-30 00:42:42
43671,43671,Pix,1,0.0,Cancelado,
43672,43672,Pix,1,718.63,Aprovado,2024-05-01 06:57:16
43673,43673,Cartao de credito,4,2195.48,Aprovado,2024-12-22 17:34:27
43674,43674,Cartao de credito,2,727.31,Aprovado,2025-01-28 02:00:33
43675,43675,Cartao de debito,1,250.17,Aprovado,2025-03-14 01:41:18
43676,43676,Pix,1,941.78,Aprovado,2024-04-18 18:15:53
43677,43677,Cartao de debito,1,1955.6,Aprovado,2024-08-07 03:16:38
43678,43678,Pix,1,411.4,Aprovado,2024-10-26 21:33:16
43679,43679,Boleto,1,238.76,Aprovado,2024-05-03 10:31:18
43680,43680,Cartao de credito,3,388.2,Aprovado,2025-09-10 01:19:25
43681,43681,Pix,1,3078.09,Aprovado,2025-07-18 16:08:41
43682,43682,Pix,1,1079.29,Aprovado,2025-10-17 07:05:41
43683,43683,Cartao de debito,1,2559.27,Aprovado,2024-03-08 21:53:05
43684,43684,Cartao de debito,1,3144.18,Aprovado,2025-05-18 05:52:30
43685,43685,Cartao de debito,1,0.0,Cancelado,
43686,43686,Cartao de debito,1,0.0,Cancelado,
43687,43687,Cartao de credito,6,1033.03,Aprovado,2025-09-23 18:04:27
43688,43688,Cartao de credito,4,49.11,Aprovado,2024-09-06 08:31:46
43689,43689,Cartao de credito,3,2946.35,Aprovado,2024-05-02 00:10:31
43690,43690,Cartao de debito,1,1991.21,Aprovado,2025-07-11 12:02:10
43691,43691,Pix,1,615.4,Aprovado,2024-01-14 00:22:28
43692,43692,Pix,1,1312.54,Aprovado,2024-04-18 06:31:50
43693,43693,Pix,1,0.0,Cancelado,
43694,43694,Boleto,1,3049.94,Aprovado,2025-02-16 00:48:55
43695,43695,Boleto,1,3121.81,Aprovado,2024-08-18 14:03:38
43696,43696,Pix,1,121.58,Aprovado,2024-03-20 18:14:31
43697,43697,Pix,1,974.63,Aprovado,2024-04-09 08:51:02
43698,43698,Cartao de debito,1,1186.54,Aprovado,2024-07-29 00:15:31
43699,43699,Pix,1,310.49,Aprovado,2025-04-06 02:38:27
43700,43700,Pix,1,1746.06,Aprovado,2024-08-04 03:55:30
43701,43701,Pix,1,61.19,Aprovado,2025-03-10 03:54:20
43702,43702,Pix,1,1258.9,Aprovado,2025-01-17 04:41:42
43703,43703,Pix,1,345.97,Aprovado,2024-05-26 21:00:06
43704,43704,Boleto,1,641.97,Aprovado,2024-05-22 05:35:38
43705,43705,Pix,1,2097.45,Aprovado,2024-01-10 12:12:05
43706,43706,Cartao de credito,2,1462.25,Aprovado,2025-04-08 12:41:01
43707,43707,Pix,1,1345.15,Aprovado,2025-11-27 05:32:51
43708,43708,Cartao de debito,1,592.45,Aprovado,2024-12-20 01:59:01
43709,43709,Cartao de credito,5,0.0,Cancelado,
43710,43710,Pix,1,604.35,Aprovado,2024-11-21 03:57:46
43711,43711,Pix,1,2674.97,Aprovado,2025-06-26 04:38:32
43712,43712,Pix,1,1573.91,Aprovado,2025-06-28 01:17:54
43713,43713,Cartao de debito,1,8321.06,Aprovado,2025-10-18 19:07:16
43714,43714,Pix,1,56.17,Aprovado,2024-04-20 08:35:29
43715,43715,Pix,1,2273.98,Aprovado,2025-05-04 21:26:38
43716,43716,Pix,1,128.23,Aprovado,2025-12-17 00:48:41
43717,43717,Pix,1,1677.49,Aprovado,2025-07-31 14:00:57
43718,43718,Boleto,1,601.61,Aprovado,2024-01-12 06:14:14
43719,43719,Cartao de credito,1,0.0,Cancelado,
43720,43720,Cartao de credito,5,3463.54,Aprovado,2024-07-24 07:36:47
43721,43721,Cartao de credito,1,2964.96,Aprovado,2025-03-17 20:30:21
43722,43722,Pix,1,649.12,Aprovado,2024-06-01 04:33:01
43723,43723,Pix,1,269.73,Aprovado,2025-05-29 19:19:18
43724,43724,Pix,1,50.9,Aprovado,2024-08-31 23:31:58
43725,43725,Cartao de credito,2,891.01,Aprovado,2025-01-22 22:50:48
43726,43726,Cartao de credito,1,113.22,Aprovado,2024-10-19 22:19:25
43727,43727,Cartao de credito,5,363.36,Aprovado,2024-03-27 23:27:39
43728,43728,Cartao de credito,3,1696.08,Aprovado,2025-01-24 18:38:09
43729,43729,Cartao de debito,1,0.0,Pendente,
43730,43730,Cartao de debito,1,398.8,Aprovado,2025-09-06 11:35:43
43731,43731,Cartao de credito,2,0.0,Cancelado,
43732,43732,Cartao de credito,10,66.1,Aprovado,2024-06-22 04:04:54
43733,43733,Cartao de credito,2,850.7,Aprovado,2024-06-02 20:25:14
43734,43734,Pix,1,3308.23,Aprovado,2025-03-07 04:04:40
43735,43735,Pix,1,1176.04,Aprovado,2025-10-25 10:42:54
43736,43736,Cartao de credito,8,614.82,Aprovado,2024-05-04 07:17:11
43737,43737,Pix,1,5184.85,Aprovado,2024-11-11 10:51:26
43738,43738,Cartao de credito,2,0.0,Cancelado,
43739,43739,Pix,1,1525.32,Aprovado,2024-12-23 20:09:49
43740,43740,Cartao de credito,1,58.02,Aprovado,2025-12-01 17:09:29
43741,43741,Pix,1,3340.33,Aprovado,2025-04-21 21:39:07
43742,43742,Cartao de credito,6,1329.82,Aprovado,2025-09-13 15:39:16
43743,43743,Boleto,1,804.34,Aprovado,2025-10-02 07:55:06
43744,43744,Cartao de debito,1,591.74,Aprovado,2025-09-28 08:01:53
43745,43745,Cartao de debito,1,1901.84,Aprovado,2024-02-16 10:41:14
43746,43746,Cartao de credito,6,3192.73,Aprovado,2024-05-27 21:44:29
43747,43747,Pix,1,569.48,Aprovado,2025-10-28 01:00:33
43748,43748,Pix,1,1313.4,Aprovado,2025-05-30 05:25:06
43749,43749,Cartao de credito,8,2401.22,Aprovado,2024-08-15 07:15:57
43750,43750,Cartao de credito,2,569.7,Aprovado,2025-03-27 13:30:37
43751,43751,Cartao de credito,4,505.29,Aprovado,2025-07-08 20:28:36
43752,43752,Pix,1,451.21,Aprovado,2024-02-04 08:28:58
43753,43753,Pix,1,2940.08,Aprovado,2024-07-27 19:44:44
43754,43754,Cartao de credito,4,1899.47,Aprovado,2024-06-07 16:05:42
43755,43755,Pix,1,1160.7,Aprovado,2024-06-06 07:37:10
43756,43756,Pix,1,1277.54,Aprovado,2025-05-08 02:15:02
43757,43757,Cartao de debito,1,1423.51,Aprovado,2025-01-31 21:29:10
43758,43758,Pix,1,280.89,Aprovado,2025-01-04 05:47:59
43759,43759,Cartao de credito,4,0.0,Cancelado,
43760,43760,Cartao de credito,1,2294.93,Aprovado,2024-07-23 05:56:16
43761,43761,Cartao de credito,2,3109.37,Aprovado,2025-05-12 20:33:24
43762,43762,Pix,1,2779.83,Aprovado,2025-10-07 01:30:37
43763,43763,Cartao de credito,3,1113.65,Aprovado,2024-12-28 05:30:44
43764,43764,Cartao de credito,10,1762.38,Aprovado,2024-03-17 21:33:07
43765,43765,Cartao de credito,3,0.0,Cancelado,
43766,43766,Pix,1,358.78,Aprovado,2025-02-02 14:38:46
43767,43767,Pix,1,313.91,Aprovado,2025-09-01 23:28:18
43768,43768,Cartao de debito,1,2878.09,Aprovado,2025-10-06 11:31:50
43769,43769,Cartao de credito,10,322.64,Aprovado,2025-10-08 13:21:38
43770,43770,Boleto,1,817.94,Aprovado,2024-04-03 23:44:33
43771,43771,Pix,1,903.2,Aprovado,2025-06-24 09:03:21
43772,43772,Boleto,1,1878.0,Aprovado,2025-03-10 10:24:27
43773,43773,Pix,1,400.69,Aprovado,2025-01-31 22:05:23
43774,43774,Cartao de credito,4,0.0,Cancelado,
43775,43775,Pix,1,0.0,Cancelado,
43776,43776,Cartao de debito,1,169.51,Aprovado,2024-03-22 00:54:24
43777,43777,Pix,1,1932.17,Aprovado,2024-05-14 11:55:06
43778,43778,Cartao de credito,1,1878.82,Aprovado,2024-01-28 14:41:04
43779,43779,Cartao de debito,1,0.0,Cancelado,
43780,43780,Pix,1,1844.94,Aprovado,2024-10-09 08:41:03
43781,43781,Cartao de credito,5,376.79,Aprovado,2024-10-30 06:20:10
43782,43782,Cartao de debito,1,1380.45,Aprovado,2024-10-19 13:57:00
43783,43783,Cartao de debito,1,2073.02,Aprovado,2024-07-18 22:58:48
43784,43784,Cartao de credito,8,214.86,Aprovado,2025-09-04 20:09:31
43785,43785,Cartao de credito,3,0.0,Cancelado,
43786,43786,Cartao de debito,1,1166.98,Aprovado,2025-03-04 15:54:47
43787,43787,Cartao de credito,3,0.0,Cancelado,
43788,43788,Pix,1,1197.79,Aprovado,2025-03-07 07:17:03
43789,43789,Cartao de debito,1,1113.6,Aprovado,2024-09-25 15:18:12
43790,43790,Cartao de credito,6,3923.9,Aprovado,2024-04-22 04:42:49
43791,43791,Cartao de debito,1,5308.19,Aprovado,2025-08-20 18:00:32
43792,43792,Cartao de credito,10,0.0,Cancelado,
43793,43793,Cartao de credito,6,130.33,Aprovado,2025-12-30 16:36:31
43794,43794,Pix,1,135.94,Aprovado,2025-03-22 01:54:43
43795,43795,Cartao de debito,1,0.0,Cancelado,
43796,43796,Cartao de debito,1,481.57,Aprovado,2025-02-27 09:53:29
43797,43797,Pix,1,3411.38,Aprovado,2024-07-30 14:36:20
43798,43798,Pix,1,2986.97,Aprovado,2025-07-22 11:24:46
43799,43799,Cartao de credito,10,3114.02,Aprovado,2024-08-19 12:36:52
43800,43800,Cartao de credito,1,1301.28,Aprovado,2025-05-07 17:49:32
43801,43801,Boleto,1,383.39,Aprovado,2025-07-28 22:35:02
43802,43802,Pix,1,1478.67,Aprovado,2024-08-12 02:30:58
43803,43803,Cartao de credito,1,292.73,Aprovado,2024-02-17 00:34:37
43804,43804,Cartao de credito,12,1548.0,Aprovado,2024-03-18 14:39:58
43805,43805,Pix,1,1526.05,Aprovado,2024-12-26 21:47:25
43806,43806,Cartao de debito,1,1805.46,Aprovado,2025-02-11 19:11:00
43807,43807,Cartao de credito,4,400.13,Aprovado,2025-09-04 16:12:54
43808,43808,Cartao de credito,2,625.53,Aprovado,2025-05-13 19:59:33
43809,43809,Cartao de credito,6,2915.11,Aprovado,2025-12-05 13:58:32
43810,43810,Cartao de credito,1,1392.65,Aprovado,2024-08-28 08:18:37
43811,43811,Cartao de credito,1,1438.7,Aprovado,2025-08-29 13:51:52
43812,43812,Cartao de credito,1,1461.42,Aprovado,2025-12-26 08:19:05
43813,43813,Cartao de credito,1,290.72,Aprovado,2025-03-16 02:04:19
43814,43814,Boleto,1,0.0,Cancelado,
43815,43815,Cartao de credito,1,1177.89,Aprovado,2024-05-15 23:04:28
43816,43816,Cartao de debito,1,3851.28,Aprovado,2025-12-02 18:09:41
43817,43817,Pix,1,368.94,Aprovado,2025-05-15 08:25:56
43818,43818,Cartao de credito,3,1066.48,Aprovado,2024-04-25 01:37:09
43819,43819,Cartao de credito,1,450.52,Aprovado,2025-10-07 21:21:04
43820,43820,Cartao de debito,1,728.0,Aprovado,2024-02-29 18:23:02
43821,43821,Cartao de credito,3,1042.78,Aprovado,2024-11-27 15:48:46
43822,43822,Pix,1,1827.75,Aprovado,2025-12-01 11:32:05
43823,43823,Pix,1,403.72,Aprovado,2025-12-04 11:34:47
43824,43824,Cartao de debito,1,871.56,Aprovado,2024-08-24 08:35:42
43825,43825,Boleto,1,775.56,Aprovado,2024-06-11 12:12:46
43826,43826,Boleto,1,1727.25,Aprovado,2025-09-10 02:57:32
43827,43827,Cartao de credito,1,1217.86,Aprovado,2025-07-02 03:43:35
43828,43828,Cartao de credito,1,1649.5,Aprovado,2025-03-17 01:45:35
43829,43829,Pix,1,48.67,Aprovado,2025-07-20 06:16:11
43830,43830,Cartao de credito,3,2955.7,Aprovado,2025-12-11 18:18:23
43831,43831,Boleto,1,1648.56,Aprovado,2025-12-20 09:09:39
43832,43832,Pix,1,1085.68,Aprovado,2025-03-12 20:05:47
43833,43833,Cartao de debito,1,3066.46,Aprovado,2025-05-29 08:21:18
43834,43834,Pix,1,1938.36,Aprovado,2024-05-31 15:03:33
43835,43835,Cartao de credito,8,0.0,Pendente,
43836,43836,Cartao de credito,8,1018.78,Aprovado,2025-12-19 07:58:59
43837,43837,Cartao de credito,3,57.35,Aprovado,2024-07-16 05:01:52
43838,43838,Pix,1,1610.26,Aprovado,2024-01-20 10:34:58
43839,43839,Cartao de debito,1,1001.06,Aprovado,2025-08-14 02:57:12
43840,43840,Pix,1,3524.2,Aprovado,2024-09-13 08:50:10
43841,43841,Pix,1,162.48,Aprovado,2025-05-01 04:16:30
43842,43842,Pix,1,405.06,Aprovado,2024-08-23 01:14:58
43843,43843,Cartao de credito,3,5686.56,Aprovado,2024-11-19 21:17:44
43844,43844,Cartao de credito,12,545.26,Aprovado,2025-06-25 02:01:40
43845,43845,Cartao de debito,1,962.23,Aprovado,2025-05-08 17:45:39
43846,43846,Cartao de credito,3,2209.86,Aprovado,2025-01-24 23:10:14
43847,43847,Cartao de debito,1,614.83,Aprovado,2025-05-06 04:30:33
43848,43848,Pix,1,1688.14,Aprovado,2025-04-19 04:58:30
43849,43849,Cartao de debito,1,2326.7,Aprovado,2025-01-11 04:28:41
43850,43850,Cartao de credito,5,251.3,Aprovado,2025-12-06 20:23:31
43851,43851,Cartao de credito,10,279.22,Aprovado,2025-10-15 21:41:39
43852,43852,Cartao de credito,4,192.21,Aprovado,2024-04-21 17:26:07
43853,43853,Cartao de debito,1,2703.25,Aprovado,2025-08-07 03:33:30
43854,43854,Cartao de credito,1,505.39,Aprovado,2025-03-29 03:28:10
43855,43855,Pix,1,1313.0,Aprovado,2025-07-16 20:14:21
43856,43856,Pix,1,459.6,Aprovado,2025-07-14 22:01:05
43857,43857,Pix,1,1470.14,Aprovado,2025-05-02 20:42:20
43858,43858,Boleto,1,6791.0,Aprovado,2024-05-29 13:25:09
43859,43859,Pix,1,322.76,Aprovado,2024-07-13 02:31:15
43860,43860,Cartao de credito,4,1731.82,Aprovado,2025-06-29 05:41:42
43861,43861,Cartao de debito,1,365.9,Aprovado,2024-04-02 03:21:40
43862,43862,Cartao de credito,2,105.21,Aprovado,2024-08-09 19:34:30
43863,43863,Cartao de credito,1,0.0,Pendente,
43864,43864,Pix,1,6090.12,Aprovado,2025-10-26 17:19:07
43865,43865,Cartao de credito,3,298.44,Aprovado,2024-09-03 01:39:03
43866,43866,Cartao de credito,1,6229.29,Aprovado,2024-08-19 04:05:52
43867,43867,Cartao de credito,3,317.94,Aprovado,2024-12-07 16:18:46
43868,43868,Pix,1,691.18,Aprovado,2025-02-19 12:43:45
43869,43869,Cartao de debito,1,1140.06,Aprovado,2024-07-09 19:05:02
43870,43870,Cartao de credito,8,771.94,Aprovado,2025-12-28 10:19:04
43871,43871,Cartao de credito,5,0.0,Cancelado,
43872,43872,Cartao de credito,3,628.82,Aprovado,2025-06-09 00:18:13
43873,43873,Cartao de debito,1,1416.15,Aprovado,2025-02-28 23:08:18
43874,43874,Cartao de credito,10,2021.66,Aprovado,2025-10-16 17:36:43
43875,43875,Boleto,1,1223.9,Aprovado,2025-01-14 06:15:46
43876,43876,Pix,1,243.83,Aprovado,2025-07-01 01:18:24
43877,43877,Pix,1,1744.13,Aprovado,2025-02-27 12:14:43
43878,43878,Cartao de credito,3,316.43,Aprovado,2025-12-08 14:47:32
43879,43879,Cartao de debito,1,0.0,Cancelado,
43880,43880,Cartao de credito,10,580.09,Aprovado,2025-05-01 18:46:51
43881,43881,Boleto,1,654.65,Aprovado,2025-05-02 18:20:39
43882,43882,Pix,1,1153.48,Aprovado,2025-01-26 03:03:09
43883,43883,Pix,1,1198.61,Aprovado,2024-06-19 19:16:43
43884,43884,Boleto,1,3943.92,Aprovado,2024-01-24 10:14:25
43885,43885,Cartao de credito,6,4157.02,Aprovado,2025-07-12 03:40:16
43886,43886,Pix,1,2688.06,Aprovado,2025-04-06 00:20:31
43887,43887,Cartao de debito,1,1761.03,Aprovado,2024-10-09 22:40:31
43888,43888,Pix,1,1857.77,Aprovado,2024-02-27 10:56:55
43889,43889,Cartao de credito,1,1370.09,Aprovado,2025-09-12 23:28:32
43890,43890,Cartao de debito,1,121.37,Aprovado,2025-04-05 21:28:46
43891,43891,Cartao de credito,3,3612.96,Aprovado,2024-10-08 02:36:24
43892,43892,Pix,1,540.83,Aprovado,2024-07-30 02:49:44
43893,43893,Cartao de credito,1,3023.82,Aprovado,2025-10-01 10:41:16
43894,43894,Pix,1,2375.96,Aprovado,2024-06-22 05:39:42
43895,43895,Cartao de debito,1,1490.4,Aprovado,2024-12-01 02:56:05
43896,43896,Cartao de debito,1,373.91,Aprovado,2024-08-10 00:01:32
43897,43897,Pix,1,1855.99,Aprovado,2025-01-16 15:53:34
43898,43898,Pix,1,1510.97,Aprovado,2025-06-18 08:07:49
43899,43899,Pix,1,269.98,Aprovado,2025-06-05 05:23:55
43900,43900,Cartao de credito,4,1816.39,Aprovado,2024-01-05 00:42:39
43901,43901,Cartao de credito,8,334.1,Aprovado,2024-09-25 22:06:04
43902,43902,Pix,1,859.76,Aprovado,2024-01-30 23:47:25
43903,43903,Cartao de credito,2,1408.93,Aprovado,2024-04-30 04:32:02
43904,43904,Cartao de credito,1,2080.12,Aprovado,2024-03-28 15:05:11
43905,43905,Pix,1,120.29,Aprovado,2025-03-16 18:26:11
43906,43906,Pix,1,1608.73,Aprovado,2025-01-18 22:47:34
43907,43907,Pix,1,1233.73,Aprovado,2025-06-14 19:17:07
43908,43908,Cartao de credito,6,0.0,Cancelado,
43909,43909,Pix,1,0.0,Cancelado,
43910,43910,Pix,1,1999.31,Aprovado,2024-05-10 14:06:13
43911,43911,Cartao de credito,1,2359.38,Aprovado,2024-06-03 04:21:29
43912,43912,Pix,1,137.47,Aprovado,2024-05-31 05:59:05
43913,43913,Cartao de credito,5,2475.53,Aprovado,2025-11-30 21:27:57
43914,43914,Pix,1,628.47,Aprovado,2025-01-02 13:06:54
43915,43915,Pix,1,840.91,Aprovado,2025-10-22 00:58:37
43916,43916,Pix,1,1693.9,Aprovado,2024-01-28 22:24:44
43917,43917,Pix,1,216.75,Aprovado,2025-12-06 17:11:22
43918,43918,Cartao de debito,1,528.09,Aprovado,2025-05-28 11:14:48
43919,43919,Cartao de credito,8,2525.62,Aprovado,2025-08-27 06:15:23
43920,43920,Cartao de debito,1,1438.02,Aprovado,2025-12-19 09:03:29
43921,43921,Cartao de debito,1,1252.83,Aprovado,2025-06-21 18:41:05
43922,43922,Cartao de credito,2,2281.49,Aprovado,2024-11-03 05:09:14
43923,43923,Cartao de debito,1,1445.19,Aprovado,2024-04-01 09:51:33
43924,43924,Cartao de credito,4,346.44,Aprovado,2024-07-18 00:50:48
43925,43925,Cartao de debito,1,421.34,Aprovado,2025-02-03 00:04:14
43926,43926,Cartao de credito,10,1678.9,Aprovado,2025-06-06 01:07:25
43927,43927,Cartao de credito,4,2462.11,Aprovado,2025-06-12 03:55:47
43928,43928,Pix,1,481.51,Aprovado,2025-03-15 23:20:25
43929,43929,Pix,1,593.72,Aprovado,2025-01-24 06:44:33
43930,43930,Cartao de debito,1,283.11,Aprovado,2024-04-02 08:27:33
43931,43931,Boleto,1,3006.21,Aprovado,2025-03-19 19:11:19
43932,43932,Pix,1,1286.52,Aprovado,2024-11-15 19:14:39
43933,43933,Cartao de debito,1,2377.26,Aprovado,2024-03-05 10:43:20
43934,43934,Cartao de credito,12,744.99,Aprovado,2025-09-26 12:18:30
43935,43935,Cartao de credito,1,57.34,Aprovado,2024-10-02 20:24:48
