id_entrega,id_pedido,transportadora,data_envio,data_prevista,data_entrega,status_entrega,tentativas_entrega,custo_logistico
40004,43160,LogExpress,2024-07-13 03:26:11,2024-07-19 00:00:00,2024-07-22 13:00:00,Entregue,1,37.27
40005,43161,LogExpress,2025-12-15 02:15:48,2025-12-22 00:00:00,2025-12-20 11:00:00,Entregue,1,22.06
40006,43162,EntregaMax,2024-11-27 00:57:26,2024-12-02 00:00:00,2024-12-02 16:00:00,Entregue,1,34.61
40007,43163,LogExpress,2024-03-06 00:09:28,2024-03-10 00:00:00,2024-03-11 12:00:00,Entregue,1,23.73
40008,43164,TransBrasil,2025-10-19 10:47:50,2025-10-27 00:00:00,2025-10-29 12:00:00,Entregue,1,56.39
40009,43165,RapidGo,2025-09-30 18:29:52,2025-10-02 00:00:00,2025-10-01 09:00:00,Entregue,1,34.96
40010,43166,LogExpress,2025-05-09 14:30:16,2025-05-15 00:00:00,2025-05-15 10:00:00,Entregue,1,8.75
40011,43167,LogExpress,2025-01-03 23:53:22,2025-01-07 00:00:00,2025-01-07 18:00:00,Entregue,1,43.19
40012,43168,RapidGo,2024-03-25 05:24:01,2024-03-29 00:00:00,2024-03-29 08:00:00,Entregue,1,38.19
40013,43169,RapidGo,2025-08-19 10:19:07,2025-08-23 00:00:00,2025-08-23 18:00:00,Entregue,1,40.49
40014,43171,EntregaMax,2024-03-04 23:50:51,2024-03-06 00:00:00,2024-03-05 09:00:00,Entregue,1,14.75
40015,43172,EntregaMax,2024-09-18 10:06:55,2024-09-21 00:00:00,2024-09-21 14:00:00,Entregue,1,48.63
40016,43173,TransBrasil,2025-10-05 10:09:47,2025-10-09 00:00:00,2025-10-08 14:00:00,Entregue,1,28.55
40017,43174,LogExpress,2025-01-03 07:21:35,2025-01-05 00:00:00,2025-01-05 09:00:00,Entregue,1,12.51
40018,43175,EntregaMax,2024-12-28 13:07:06,2025-01-03 00:00:00,2025-01-07 17:00:00,Entregue,1,50.27
40019,43176,LogExpress,2024-02-04 03:24:17,2024-02-10 00:00:00,2024-02-10 12:00:00,Entregue,1,63.68
40020,43177,LogExpress,2024-09-15 19:44:13,2024-09-22 00:00:00,2024-09-21 09:00:00,Entregue,1,10.0
40021,43178,TransBrasil,2025-08-22 04:32:14,2025-08-25 00:00:00,2025-08-29 15:00:00,Entregue,1,63.51
40022,43179,LogExpress,2025-07-14 22:51:53,2025-07-18 00:00:00,2025-07-18 19:00:00,Entregue,1,38.66
40023,43180,EntregaMax,2024-09-05 09:48:44,2024-09-10 00:00:00,2024-09-11 12:00:00,Entregue,2,61.09
40024,43181,RapidGo,2024-09-02 15:45:31,2024-09-05 00:00:00,2024-09-05 16:00:00,Entregue,1,45.94
40025,43182,LogExpress,2025-08-02 17:55:20,2025-08-04 00:00:00,2025-08-02 17:00:00,Entregue,1,17.01
40026,43183,RapidGo,2025-01-01 17:46:28,2025-01-08 00:00:00,2025-01-08 09:00:00,Entregue,1,31.46
40027,43184,TransBrasil,2024-09-19 09:14:13,2024-09-25 00:00:00,2024-09-25 08:00:00,Entregue,1,42.26
40028,43186,LogExpress,2024-12-13 18:27:02,2024-12-17 00:00:00,2024-12-18 09:00:00,Entregue,1,45.8
40029,43187,TransBrasil,2024-11-29 20:19:08,2024-12-06 00:00:00,2024-12-10 15:00:00,Entregue,1,49.47
40030,43188,EntregaMax,2025-08-11 21:43:15,2025-08-15 00:00:00,2025-08-14 17:00:00,Entregue,1,11.78
40031,43189,RapidGo,2024-10-03 07:07:08,2024-10-07 00:00:00,2024-10-05 14:00:00,Entregue,1,48.83
40032,43190,RapidGo,2024-02-19 03:06:11,2024-02-26 00:00:00,2024-02-26 14:00:00,Entregue,1,60.57
40033,43191,LogExpress,2025-03-09 01:50:51,2025-03-11 00:00:00,2025-03-12 17:00:00,Entregue,2,43.85
40034,43192,RapidGo,2024-11-29 04:11:16,2024-12-01 00:00:00,2024-12-01 11:00:00,Entregue,1,9.48
40035,43193,LogExpress,2024-07-11 22:40:24,2024-07-14 00:00:00,2024-07-14 16:00:00,Entregue,1,8.83
40036,43194,RapidGo,2024-07-17 22:34:21,2024-07-20 00:00:00,2024-07-18 11:00:00,Entregue,1,33.31
40037,43195,LogExpress,2025-12-20 12:28:47,2025-12-28 00:00:00,2025-12-28 13:00:00,Entregue,1,16.27
40038,43196,EntregaMax,2025-08-26 19:37:45,2025-08-28 00:00:00,2025-08-28 16:00:00,Entregue,1,42.73
40039,43197,RapidGo,2025-04-11 01:36:59,2025-04-18 00:00:00,2025-04-18 19:00:00,Entregue,1,42.89
40040,43198,LogExpress,2024-04-13 07:09:36,2024-04-18 00:00:00,2024-04-17 16:00:00,Entregue,1,59.04
40041,43199,TransBrasil,2024-02-22 23:08:23,2024-02-29 00:00:00,2024-02-29 12:00:00,Entregue,1,55.85
40042,43200,TransBrasil,2024-08-04 01:16:07,2024-08-08 00:00:00,2024-08-10 09:00:00,Entregue,2,46.82
40043,43201,RapidGo,2025-06-11 01:24:22,2025-06-13 00:00:00,2025-06-13 13:00:00,Entregue,1,19.14
40044,43202,RapidGo,2025-10-01 19:34:02,2025-10-06 00:00:00,2025-10-06 15:00:00,Entregue,2,42.11
40045,43203,LogExpress,2024-01-04 10:01:50,2024-01-06 00:00:00,2024-01-09 13:00:00,Entregue,1,35.51
40046,43204,LogExpress,2025-09-29 22:44:34,2025-10-05 00:00:00,2025-10-07 19:00:00,Entregue,1,56.97
40047,43205,EntregaMax,2025-08-13 00:35:40,2025-08-17 00:00:00,2025-08-17 19:00:00,Entregue,1,33.64
40048,43206,EntregaMax,2025-09-11 09:27:26,2025-09-18 00:00:00,2025-09-18 09:00:00,Entregue,1,14.94
40049,43207,RapidGo,2024-03-25 02:01:30,2024-03-28 00:00:00,2024-03-28 10:00:00,Entregue,1,60.39
40050,43208,LogExpress,2024-08-27 06:53:42,2024-09-04 00:00:00,2024-09-05 11:00:00,Entregue,2,62.13
40051,43209,LogExpress,2025-11-28 01:00:55,2025-12-06 00:00:00,2025-12-06 12:00:00,Entregue,1,17.91
40052,43210,RapidGo,2025-04-29 12:43:45,2025-05-07 00:00:00,2025-05-07 08:00:00,Entregue,1,8.64
40053,43211,LogExpress,2024-05-01 12:07:19,2024-05-05 00:00:00,2024-05-08 09:00:00,Entregue,2,8.77
40054,43212,LogExpress,2024-08-27 22:14:04,2024-09-03 00:00:00,2024-09-04 10:00:00,Entregue,1,26.92
40055,43213,LogExpress,2024-09-05 01:59:18,2024-09-09 00:00:00,2024-09-09 17:00:00,Entregue,1,20.84
40056,43214,RapidGo,2024-09-15 09:05:00,2024-09-22 00:00:00,2024-09-22 15:00:00,Entregue,1,56.46
40057,43215,EntregaMax,2024-01-31 07:39:01,2024-02-08 00:00:00,2024-02-08 14:00:00,Entregue,1,9.45
40058,43216,LogExpress,2024-08-15 11:43:20,2024-08-17 00:00:00,2024-08-17 09:00:00,Entregue,1,9.1
40059,43217,TransBrasil,2024-05-14 03:24:27,2024-05-16 00:00:00,2024-05-15 15:00:00,Entregue,1,44.65
40060,43218,TransBrasil,2025-01-25 08:14:38,2025-02-01 00:00:00,2025-02-01 10:00:00,Entregue,1,36.48
40061,43219,RapidGo,2025-08-27 21:57:16,2025-09-01 00:00:00,2025-09-01 10:00:00,Entregue,1,14.91
40062,43220,TransBrasil,2025-10-22 10:22:23,2025-10-26 00:00:00,2025-10-26 11:00:00,Entregue,2,33.98
40063,43221,RapidGo,2025-08-17 00:24:04,2025-08-20 00:00:00,2025-08-18 15:00:00,Entregue,1,21.93
40064,43222,RapidGo,2024-07-12 21:27:36,2024-07-19 00:00:00,2024-07-18 14:00:00,Entregue,1,36.74
40065,43223,LogExpress,2024-03-17 12:03:40,2024-03-22 00:00:00,2024-03-22 08:00:00,Entregue,1,49.43
40066,43224,EntregaMax,2024-03-02 23:07:09,2024-03-09 00:00:00,2024-03-10 10:00:00,Entregue,1,48.02
40067,43225,LogExpress,2025-03-23 02:58:06,2025-03-28 00:00:00,2025-03-26 16:00:00,Entregue,1,32.54
40068,43226,LogExpress,2025-01-15 09:40:39,2025-01-20 00:00:00,2025-01-18 10:00:00,Entregue,1,25.91
40069,43227,LogExpress,2025-03-18 22:49:31,2025-03-22 00:00:00,2025-03-22 14:00:00,Entregue,1,28.73
40070,43228,RapidGo,2024-04-10 18:38:20,2024-04-18 00:00:00,2024-04-18 11:00:00,Entregue,1,40.58
40071,43229,LogExpress,2024-09-27 22:26:48,2024-10-01 00:00:00,2024-10-01 14:00:00,Entregue,1,39.13
40072,43230,EntregaMax,2024-12-23 23:14:02,2024-12-28 00:00:00,,Em transito,0,64.91
40073,43231,TransBrasil,2025-03-17 22:01:50,2025-03-21 00:00:00,2025-03-21 14:00:00,Entregue,1,13.97
40074,43232,RapidGo,2025-06-11 04:39:10,2025-06-16 00:00:00,2025-06-19 19:00:00,Entregue,2,37.25
40075,43233,EntregaMax,2025-08-27 00:59:27,2025-09-01 00:00:00,2025-09-01 09:00:00,Entregue,1,59.78
40076,43234,RapidGo,2024-03-08 07:31:58,2024-03-10 00:00:00,2024-03-09 18:00:00,Entregue,1,55.21
40077,43235,EntregaMax,2025-11-26 02:10:36,2025-12-01 00:00:00,2025-11-30 17:00:00,Entregue,1,62.86
40078,43236,LogExpress,2025-05-10 14:11:10,2025-05-12 00:00:00,2025-05-10 10:00:00,Entregue,1,29.91
40079,43237,EntregaMax,2025-10-15 00:32:53,2025-10-21 00:00:00,2025-10-22 16:00:00,Entregue,1,48.32
40080,43238,LogExpress,2025-02-27 22:33:40,2025-03-06 00:00:00,2025-03-07 19:00:00,Entregue,1,54.04
40081,43239,RapidGo,2024-03-10 18:42:01,2024-03-16 00:00:00,2024-03-17 16:00:00,Entregue,1,61.17
40082,43240,LogExpress,2025-11-22 02:19:18,2025-11-25 00:00:00,2025-11-28 10:00:00,Entregue,1,20.0
40083,43241,LogExpress,2025-04-13 03:23:25,2025-04-16 00:00:00,2025-04-16 19:00:00,Entregue,1,53.67
40084,43242,LogExpress,2025-05-15 18:32:56,2025-05-19 00:00:00,2025-05-19 17:00:00,Entregue,1,29.78
40085,43243,RapidGo,2025-04-25 02:10:03,2025-05-03 00:00:00,2025-05-05 12:00:00,Entregue,1,44.92
40086,43244,LogExpress,2025-04-16 18:09:44,2025-04-21 00:00:00,2025-04-19 13:00:00,Entregue,2,9.89
40087,43245,LogExpress,2025-08-19 20:38:52,2025-08-27 00:00:00,2025-08-27 19:00:00,Entregue,1,19.23
40088,43246,LogExpress,2025-07-14 05:20:41,2025-07-21 00:00:00,2025-07-21 09:00:00,Entregue,1,62.73
40089,43247,LogExpress,2024-08-25 05:16:04,2024-09-01 00:00:00,2024-08-31 09:00:00,Entregue,1,50.12
40090,43248,RapidGo,2024-11-06 03:57:12,2024-11-10 00:00:00,2024-11-08 10:00:00,Entregue,1,42.35
40091,43249,EntregaMax,2024-11-26 19:17:56,2024-12-01 00:00:00,2024-12-01 13:00:00,Entregue,1,33.59
40092,43250,TransBrasil,2024-05-05 18:49:58,2024-05-13 00:00:00,2024-05-15 13:00:00,Entregue,1,55.21
40093,43251,RapidGo,2024-07-20 04:58:05,2024-07-22 00:00:00,2024-07-22 15:00:00,Entregue,1,42.79
40094,43252,RapidGo,2025-05-27 08:38:46,2025-05-30 00:00:00,2025-06-01 18:00:00,Entregue,1,21.15
40095,43253,LogExpress,2025-02-04 00:59:36,2025-02-10 00:00:00,2025-02-10 17:00:00,Entregue,1,40.86
40096,43254,EntregaMax,2024-09-22 14:16:11,2024-09-29 00:00:00,2024-10-01 18:00:00,Entregue,2,61.55
40097,43255,LogExpress,2025-10-16 18:02:12,2025-10-22 00:00:00,2025-10-23 14:00:00,Entregue,1,47.44
40098,43256,RapidGo,2024-10-03 20:06:30,2024-10-07 00:00:00,2024-10-07 10:00:00,Entregue,1,48.23
40099,43257,EntregaMax,2025-10-02 14:57:24,2025-10-07 00:00:00,2025-10-07 18:00:00,Entregue,1,54.55
40100,43258,RapidGo,2025-09-22 10:36:51,2025-09-30 00:00:00,2025-09-30 14:00:00,Entregue,1,29.67
40101,43259,LogExpress,2025-02-19 08:12:12,2025-02-22 00:00:00,2025-02-22 15:00:00,Entregue,1,24.29
40102,43260,TransBrasil,2024-09-20 22:24:32,2024-09-25 00:00:00,2024-09-26 08:00:00,Entregue,1,21.09
40103,43261,EntregaMax,2024-06-09 02:50:50,2024-06-14 00:00:00,,Em transito,0,32.42
40104,43262,LogExpress,2024-12-26 19:36:36,2024-12-28 00:00:00,2024-12-28 09:00:00,Entregue,2,23.1
40105,43263,LogExpress,2025-03-24 23:32:59,2025-03-29 00:00:00,,Em transito,0,11.88
40106,43264,EntregaMax,2024-08-15 19:17:07,2024-08-22 00:00:00,2024-08-21 08:00:00,Entregue,1,60.91
40107,43265,RapidGo,2024-07-09 19:27:22,2024-07-11 00:00:00,2024-07-11 15:00:00,Entregue,1,48.44
40108,43266,LogExpress,2024-05-19 05:48:00,2024-05-26 00:00:00,2024-05-26 19:00:00,Entregue,2,33.91
40109,43267,LogExpress,2025-06-13 21:24:09,2025-06-15 00:00:00,2025-06-18 09:00:00,Entregue,2,30.32
40110,43268,RapidGo,2024-06-04 15:02:56,2024-06-11 00:00:00,2024-06-11 08:00:00,Entregue,1,18.62
40111,43269,TransBrasil,2024-12-25 00:08:45,2024-12-28 00:00:00,2024-12-27 14:00:00,Entregue,1,9.89
40112,43270,EntregaMax,2025-09-17 10:43:32,2025-09-24 00:00:00,2025-09-22 19:00:00,Entregue,1,53.3
40113,43271,LogExpress,2025-08-27 06:54:51,2025-08-30 00:00:00,2025-08-30 10:00:00,Entregue,2,20.82
40114,43272,LogExpress,2024-11-16 04:10:03,2024-11-20 00:00:00,2024-11-20 09:00:00,Entregue,1,35.37
40115,43273,TransBrasil,2025-07-08 14:18:48,2025-07-10 00:00:00,2025-07-08 18:00:00,Entregue,1,60.97
40116,43274,RapidGo,2024-07-01 18:11:12,2024-07-09 00:00:00,2024-07-09 15:00:00,Entregue,1,57.67
40117,43275,TransBrasil,2025-07-17 09:28:07,2025-07-19 00:00:00,2025-07-17 10:00:00,Entregue,1,59.9
40118,43276,EntregaMax,2025-07-27 17:42:20,2025-08-03 00:00:00,2025-08-03 16:00:00,Entregue,1,59.33
40119,43277,LogExpress,2024-11-11 03:39:04,2024-11-16 00:00:00,2024-11-18 11:00:00,Entregue,1,19.4
40120,43279,LogExpress,2024-08-02 01:59:06,2024-08-09 00:00:00,2024-08-09 18:00:00,Entregue,1,25.4
40121,43280,LogExpress,2024-08-02 23:33:46,2024-08-06 00:00:00,2024-08-06 13:00:00,Entregue,1,18.29
40122,43281,LogExpress,2024-01-03 17:17:45,2024-01-09 00:00:00,2024-01-09 14:00:00,Entregue,1,45.94
40123,43282,TransBrasil,2024-12-13 13:39:47,2024-12-16 00:00:00,2024-12-16 08:00:00,Entregue,1,23.75
40124,43283,RapidGo,2024-08-02 01:06:36,2024-08-06 00:00:00,2024-08-09 16:00:00,Entregue,2,44.06
40125,43284,LogExpress,2025-03-30 16:56:07,2025-04-02 00:00:00,2025-04-02 18:00:00,Entregue,1,8.94
40126,43285,RapidGo,2024-09-01 13:36:28,2024-09-03 00:00:00,2024-09-03 18:00:00,Entregue,1,52.52
40127,43286,TransBrasil,2025-09-01 01:08:48,2025-09-07 00:00:00,2025-09-07 19:00:00,Entregue,1,57.41
40128,43287,TransBrasil,2025-10-10 13:37:23,2025-10-18 00:00:00,2025-10-17 14:00:00,Entregue,1,50.17
40129,43288,LogExpress,2024-06-13 14:43:05,2024-06-21 00:00:00,2024-06-21 10:00:00,Entregue,2,12.19
40130,43289,EntregaMax,2025-04-19 01:57:21,2025-04-22 00:00:00,2025-04-24 19:00:00,Entregue,2,55.68
40131,43290,TransBrasil,2025-11-10 15:12:41,2025-11-13 00:00:00,2025-11-13 09:00:00,Entregue,1,8.97
40132,43291,RapidGo,2025-01-18 02:17:01,2025-01-24 00:00:00,2025-01-24 19:00:00,Entregue,1,9.14
40133,43292,EntregaMax,2024-04-25 11:37:18,2024-04-27 00:00:00,,Em transito,0,43.49
40134,43293,EntregaMax,2024-05-06 12:57:07,2024-05-13 00:00:00,2024-05-13 09:00:00,Entregue,1,45.81
40135,43294,LogExpress,2025-09-03 12:04:13,2025-09-10 00:00:00,2025-09-10 13:00:00,Entregue,1,47.03
40136,43295,RapidGo,2025-08-13 19:46:57,2025-08-18 00:00:00,2025-08-18 17:00:00,Entregue,1,60.49
40137,43296,LogExpress,2024-11-23 05:47:57,2024-11-25 00:00:00,2024-11-25 14:00:00,Entregue,1,36.88
40138,43297,LogExpress,2024-04-14 08:33:22,2024-04-22 00:00:00,2024-04-22 15:00:00,Entregue,1,13.85
40139,43298,LogExpress,2025-04-05 02:55:28,2025-04-12 00:00:00,2025-04-12 13:00:00,Entregue,1,38.2
40140,43299,TransBrasil,2025-08-28 22:53:45,2025-09-02 00:00:00,2025-09-02 12:00:00,Entregue,1,14.9
40141,43300,LogExpress,2025-04-28 21:06:14,2025-04-30 00:00:00,2025-05-02 16:00:00,Entregue,1,60.39
40142,43301,LogExpress,2024-01-03 16:32:10,2024-01-09 00:00:00,2024-01-09 16:00:00,Entregue,1,64.11
40143,43302,LogExpress,2024-07-05 19:51:56,2024-07-07 00:00:00,2024-07-07 08:00:00,Entregue,1,19.62
40144,43304,EntregaMax,2024-07-11 06:46:45,2024-07-13 00:00:00,2024-07-13 12:00:00,Entregue,1,60.93
40145,43305,RapidGo,2024-06-13 21:13:36,2024-06-17 00:00:00,2024-06-17 09:00:00,Entregue,1,24.62
40146,43306,RapidGo,2025-04-30 15:41:42,2025-05-06 00:00:00,2025-05-06 15:00:00,Entregue,2,60.31
40147,43308,LogExpress,2024-01-27 17:25:35,2024-02-04 00:00:00,2024-02-04 11:00:00,Entregue,1,46.01
40148,43309,RapidGo,2024-07-07 20:41:19,2024-07-15 00:00:00,2024-07-13 09:00:00,Entregue,1,25.69
40149,43310,LogExpress,2025-04-15 20:00:11,2025-04-17 00:00:00,2025-04-17 13:00:00,Entregue,1,53.4
40150,43311,RapidGo,2024-02-23 08:11:14,2024-03-01 00:00:00,2024-03-02 15:00:00,Entregue,1,39.98
40151,43312,TransBrasil,2024-03-14 18:27:57,2024-03-19 00:00:00,2024-03-19 10:00:00,Entregue,1,54.5
40152,43313,TransBrasil,2025-01-23 22:16:47,2025-01-30 00:00:00,2025-01-30 14:00:00,Entregue,1,55.71
40153,43314,TransBrasil,2025-05-31 12:21:18,2025-06-05 00:00:00,2025-06-08 12:00:00,Entregue,1,20.23
40154,43315,RapidGo,2024-12-28 20:58:36,2025-01-05 00:00:00,2025-01-03 11:00:00,Entregue,1,15.49
40155,43316,LogExpress,2024-07-10 13:49:44,2024-07-16 00:00:00,2024-07-16 12:00:00,Entregue,1,55.9
40156,43317,TransBrasil,2025-10-11 13:30:02,2025-10-16 00:00:00,2025-10-16 10:00:00,Entregue,1,52.96
40157,43318,EntregaMax,2024-06-27 10:49:21,2024-07-05 00:00:00,2024-07-08 08:00:00,Entregue,2,49.87
40158,43319,LogExpress,2024-01-24 11:22:32,2024-01-31 00:00:00,2024-02-02 11:00:00,Entregue,1,14.61
40159,43320,RapidGo,2025-11-28 08:06:01,2025-12-02 00:00:00,2025-12-02 17:00:00,Entregue,1,48.79
40160,43321,RapidGo,2025-12-07 14:02:19,2025-12-11 00:00:00,2025-12-10 17:00:00,Entregue,1,54.83
40161,43322,TransBrasil,2024-04-21 01:53:05,2024-04-24 00:00:00,2024-04-26 18:00:00,Entregue,2,17.53
40162,43323,RapidGo,2024-08-30 23:58:09,2024-09-04 00:00:00,2024-09-04 09:00:00,Entregue,1,35.41
40163,43324,TransBrasil,2025-04-24 14:38:51,2025-04-28 00:00:00,2025-04-27 10:00:00,Entregue,1,12.71
40164,43326,LogExpress,2024-02-27 06:24:51,2024-03-02 00:00:00,2024-03-04 16:00:00,Entregue,1,30.48
40165,43327,RapidGo,2025-12-14 04:46:25,2025-12-20 00:00:00,2025-12-19 16:00:00,Entregue,1,29.29
40166,43328,TransBrasil,2024-09-14 20:47:50,2024-09-16 00:00:00,2024-09-18 13:00:00,Entregue,2,8.63
40167,43329,LogExpress,2024-11-14 09:00:34,2024-11-20 00:00:00,2024-11-18 17:00:00,Entregue,1,27.41
40168,43330,TransBrasil,2025-12-26 17:42:02,2025-12-30 00:00:00,2025-12-30 08:00:00,Entregue,1,19.92
40169,43331,RapidGo,2024-12-18 20:34:05,2024-12-24 00:00:00,2024-12-24 10:00:00,Entregue,1,43.95
40170,43333,TransBrasil,2025-04-29 20:48:12,2025-05-07 00:00:00,2025-05-07 15:00:00,Entregue,1,57.97
40171,43334,LogExpress,2025-09-19 06:16:46,2025-09-23 00:00:00,2025-09-22 10:00:00,Entregue,1,42.81
40172,43335,EntregaMax,2024-01-04 22:18:24,2024-01-12 00:00:00,2024-01-12 18:00:00,Entregue,1,57.36
40173,43336,RapidGo,2024-08-12 15:35:10,2024-08-18 00:00:00,2024-08-16 10:00:00,Entregue,1,39.48
40174,43337,LogExpress,2025-05-12 01:25:45,2025-05-14 00:00:00,2025-05-14 11:00:00,Entregue,1,13.22
40175,43338,RapidGo,2025-04-15 19:33:03,2025-04-18 00:00:00,2025-04-18 13:00:00,Entregue,1,43.63
40176,43340,LogExpress,2024-05-30 13:51:59,2024-06-03 00:00:00,2024-06-07 18:00:00,Entregue,1,16.42
40177,43341,LogExpress,2024-02-06 08:15:31,2024-02-08 00:00:00,2024-02-08 17:00:00,Entregue,1,9.36
40178,43342,LogExpress,2025-07-15 09:38:55,2025-07-23 00:00:00,2025-07-23 19:00:00,Entregue,1,40.06
40179,43343,TransBrasil,2024-09-18 12:30:11,2024-09-24 00:00:00,2024-09-24 09:00:00,Entregue,2,24.27
40180,43344,LogExpress,2024-08-17 16:01:51,2024-08-25 00:00:00,2024-08-24 15:00:00,Entregue,1,47.67
40181,43345,EntregaMax,2024-01-20 18:48:24,2024-01-27 00:00:00,2024-01-27 19:00:00,Entregue,1,63.54
40182,43346,RapidGo,2025-03-14 00:41:22,2025-03-17 00:00:00,2025-03-16 18:00:00,Entregue,1,28.48
40183,43349,RapidGo,2024-11-23 02:48:35,2024-12-01 00:00:00,2024-12-01 11:00:00,Entregue,1,38.97
40184,43350,LogExpress,2025-03-19 10:24:42,2025-03-27 00:00:00,2025-03-27 11:00:00,Entregue,1,15.57
40185,43351,RapidGo,2024-09-27 16:04:27,2024-10-01 00:00:00,2024-09-30 08:00:00,Entregue,1,44.54
40186,43352,TransBrasil,2024-06-22 05:56:00,2024-06-27 00:00:00,2024-06-27 19:00:00,Entregue,1,36.33
40187,43353,TransBrasil,2024-09-05 16:59:58,2024-09-10 00:00:00,2024-09-14 09:00:00,Entregue,1,12.5
40188,43354,LogExpress,2025-08-03 12:58:33,2025-08-08 00:00:00,2025-08-08 08:00:00,Entregue,1,10.62
40189,43355,TransBrasil,2024-08-09 05:29:22,2024-08-12 00:00:00,2024-08-13 08:00:00,Entregue,1,9.68
40190,43356,LogExpress,2024-03-16 01:01:28,2024-03-21 00:00:00,2024-03-23 11:00:00,Entregue,1,28.38
40191,43357,RapidGo,2024-12-21 03:34:33,2024-12-27 00:00:00,2024-12-28 16:00:00,Entregue,1,36.63
40192,43358,RapidGo,2024-10-27 16:32:11,2024-10-31 00:00:00,2024-10-31 11:00:00,Entregue,1,8.96
40193,43359,LogExpress,2024-07-10 09:37:57,2024-07-12 00:00:00,2024-07-12 14:00:00,Entregue,1,59.08
40194,43360,RapidGo,2025-04-19 06:14:47,2025-04-21 00:00:00,2025-04-21 09:00:00,Entregue,1,56.64
40195,43361,EntregaMax,2024-06-21 00:42:00,2024-06-26 00:00:00,2024-06-26 15:00:00,Entregue,1,28.69
40196,43362,LogExpress,2024-01-15 17:22:06,2024-01-17 00:00:00,2024-01-17 10:00:00,Entregue,1,52.04
40197,43363,TransBrasil,2025-03-16 01:34:29,2025-03-20 00:00:00,2025-03-19 08:00:00,Entregue,1,52.96
40198,43364,LogExpress,2024-10-06 00:25:21,2024-10-14 00:00:00,2024-10-16 17:00:00,Entregue,1,48.74
40199,43365,RapidGo,2025-12-17 18:11:55,2025-12-23 00:00:00,2025-12-23 16:00:00,Entregue,1,47.48
40200,43367,RapidGo,2025-12-14 22:56:08,2025-12-18 00:00:00,,Em transito,0,61.7
40201,43369,RapidGo,2025-08-07 04:23:03,2025-08-11 00:00:00,2025-08-12 19:00:00,Entregue,1,54.96
40202,43370,EntregaMax,2025-09-12 07:48:38,2025-09-17 00:00:00,2025-09-22 08:00:00,Entregue,1,56.59
40203,43371,EntregaMax,2025-08-17 07:44:14,2025-08-25 00:00:00,2025-08-25 18:00:00,Entregue,1,34.96
40204,43372,LogExpress,2024-10-04 01:52:59,2024-10-07 00:00:00,2024-10-11 19:00:00,Entregue,1,64.22
40205,43373,LogExpress,2024-06-09 07:30:20,2024-06-12 00:00:00,2024-06-13 14:00:00,Entregue,1,44.53
40206,43374,LogExpress,2024-08-27 04:34:39,2024-09-03 00:00:00,2024-09-04 10:00:00,Entregue,1,8.44
40207,43375,EntregaMax,2024-04-16 07:37:29,2024-04-20 00:00:00,2024-04-23 13:00:00,Entregue,2,24.56
40208,43376,TransBrasil,2024-09-17 22:14:09,2024-09-25 00:00:00,2024-09-25 14:00:00,Entregue,1,10.02
40209,43377,TransBrasil,2025-12-06 03:17:33,2025-12-11 00:00:00,2025-12-11 19:00:00,Entregue,1,49.62
40210,43378,TransBrasil,2024-04-18 22:57:34,2024-04-25 00:00:00,2024-04-25 14:00:00,Entregue,1,50.08
40211,43379,TransBrasil,2025-03-08 03:35:13,2025-03-14 00:00:00,2025-03-14 18:00:00,Entregue,1,14.28
40212,43380,LogExpress,2024-12-08 06:01:16,2024-12-16 00:00:00,2024-12-16 15:00:00,Entregue,1,41.87
40213,43381,TransBrasil,2025-09-09 19:38:22,2025-09-17 00:00:00,2025-09-17 16:00:00,Entregue,1,34.28
40214,43382,LogExpress,2024-03-18 16:38:44,2024-03-25 00:00:00,2024-03-25 15:00:00,Entregue,2,21.31
40215,43383,LogExpress,2025-11-19 11:11:30,2025-11-24 00:00:00,2025-11-25 17:00:00,Entregue,2,39.93
40216,43384,RapidGo,2024-08-01 18:20:32,2024-08-06 00:00:00,2024-08-04 11:00:00,Entregue,1,13.76
40217,43385,TransBrasil,2024-06-27 06:29:13,2024-06-30 00:00:00,2024-06-30 13:00:00,Entregue,1,33.65
40218,43386,EntregaMax,2025-02-02 20:10:50,2025-02-04 00:00:00,2025-02-04 18:00:00,Entregue,1,12.8
40219,43387,RapidGo,2024-05-11 11:18:10,2024-05-14 00:00:00,2024-05-18 08:00:00,Entregue,1,56.14
40220,43388,TransBrasil,2025-01-10 10:16:06,2025-01-13 00:00:00,2025-01-13 12:00:00,Entregue,1,34.46
40221,43389,LogExpress,2024-01-12 15:31:53,2024-01-18 00:00:00,2024-01-20 14:00:00,Entregue,1,55.38
40222,43390,EntregaMax,2025-10-25 08:58:54,2025-11-02 00:00:00,2025-11-07 13:00:00,Entregue,2,62.15
40223,43391,LogExpress,2025-05-23 15:46:39,2025-05-30 00:00:00,2025-05-30 16:00:00,Entregue,1,12.96
40224,43392,TransBrasil,2025-05-02 17:54:16,2025-05-06 00:00:00,2025-05-06 13:00:00,Entregue,1,45.4
40225,43393,LogExpress,2025-02-25 01:18:07,2025-03-05 00:00:00,2025-03-05 11:00:00,Entregue,1,12.82
40226,43394,RapidGo,2025-12-20 23:04:42,2025-12-27 00:00:00,2025-12-27 10:00:00,Entregue,1,33.86
40227,43395,TransBrasil,2024-06-28 03:46:04,2024-06-30 00:00:00,2024-06-30 18:00:00,Entregue,1,61.25
